剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
世间情,2013,刘建律,林龄龄 / 楚国 / 甲木 / 陈星 / 雍和 / 刚坚,陈冠霖,爱情,台湾,,150,7.0,147
我爱你爱你爱我,2013,欧阳升 / 张训玮 / 许富翔 / 韩允中,黃郁钦 / 雷孝慈,刘以豪 / 王乐妍 / 尹崇珍 / 周孝安 / 铃木有树 / 王道 Don Wong / 王瞳 / 琇琴 / 谢其文 / 韩琳 / 贾静雯 / 阿庞 / 真气,爱情,台湾,13,90,7.0,574
十八岁的约定,2002,江丰宏,,施易男 / 林依晨 / 许玮伦 / 张毓晨 / 张孝全 / 增山裕纪,剧情 / 爱情,台湾,21,,7.0,605
含羞草,1987,,,刘瑞琪 / 张佩华 / 周绍栋 / 李烈,,台湾,30,,7.0,692
终极游侠,2016,徐辅军,,罗云熙 / 程砚秋 / 马振桓 / 程予希 / 沈瑶 / 熊梓淇 / 吕鋆峰 / 胡玮杰 / 詹子晴,爱情 / 武侠,中国大陆 / 台湾,40,,7.0,410
百分百女孩,2001,,,杨祐宁 / 张孝全 / 窦智孔 / 潘慧如,,台湾,8,,7.0,43
烟雨蒙蒙,1986,刘立立,琼瑶 / 林久愉,秦汉 / 刘雪华 / 勾峰 / 赵永馨,剧情 / 爱情,台湾,40,,7.0,717
半生缘,2002,胡雪杨,张爱玲 / 胡玥,林心如 / 蒋勤勤 / 谭耀文 / 李立群 / 胡可 / 常铖 / 邢岷山 / 刘小锋,剧情 / 爱情,中国大陆 / 台湾,35,48,7.0,14914
梅花三弄之梅花烙,1993,沈怡,林久瑜 / 琼瑶,马景涛 / 陈德容 / 金铭 / 鲁文 / 沈海蓉 / 王秀峰 / 岳跃利 / 宋逸民,剧情 / 爱情 / 古装,台湾,21,44,7.0,10644
死神少女,2010,周美玲,楼一安 / 周美玲,房思瑜 / 炎亚纶 / 林辰唏 / AK / 王承嫣 / 邱翊橙 / 王子 / 蔡颐榛 / 范筱梵 / 徐宛玲 / 敖犬 / 阿本 / 是元介 / 小杰,,台湾,20,,7.0,4173
小宝与康熙,2000,潘文杰 / 梁德华,金庸,张卫健 / 林心如 / 朱茵 / 舒淇 / 陈法蓉 / 吴辰君 / 张茜 / 麦家琪 / 谭耀文 / 郑伊健 / 吴孟达 / 梁家仁 / 徐锦江 / 黄一飞 / 卓凡,剧情 / 喜剧 / 爱情 / 古装,香港 / 台湾,42,45,7.0,16628
梅花三弄之鬼丈夫,1993,刘立立,彭樹君 / 林久愉,岳翎 / 李志希 / 刘子蔚 / 何音 / 杜宁林 / 何如芸,剧情 / 爱情,台湾,22,,7.0,8290
真爱黑白配,2013,张晋荣,禹元元  / 黄宣颖 / 石佩玉 / 蔡松樽,胡宇威 / 陈庭妮 / 薛仕凌 / 瑶涵沂 / 陶嫚曼 / 李运庆 / 谭艾珍 / 检场 / 张复建 / 邱慧雯 / 余月如 / 孙国豪 / 莫允雯 / 张允曦 / 王绢 / 赵杰 / 纪亚文 / 毕书尽 / 邓筠庭 / 钱柏渝 / 杨少文 / 李京恬 / 赵柏翰,剧情 / 爱情,台湾,20,90,7.0,920
李后主与赵匡胤,2007,吴丽骀,,吴奇隆 / 刘涛 / 黄文豪,剧情 / 爱情 / 历史,中国大陆 / 台湾,40,40,7.0,1438
蜂蜜幸运草,2008,李芸婵,由羽海野千花同名畅销漫画改编。,郑元畅 / 张钧甯 / 彭于晏 / 李国毅 / 伊藤千晃 / 苏慧伦,剧情 / 喜剧 / 爱情,台湾,15,45min,7.0,4032
真爱找麻烦,2011,冯凯,邵慧婷,王宥胜 / 陈庭妮 / 谢坤达 / 王思平 / 郭雪芙 / 谭艾珍 / 陈博正 / 杨丽音 / 吴慷仁,剧情 / 喜剧 / 爱情,台湾,84,,7.0,798
一剪梅,1984,卢伦常,夏美华,寇世勋 / 沈海蓉 / 李烈 / 马之秦 / 张晨光 / 庞祥麟 / 朱莉茵 / 赵学煌,爱情,台湾,25,60,6.9,1390
给爱丽丝的奇迹,2012,王丽文,吴洛缨,炎亚纶 / 修杰楷 / 梁心颐 / 周采诗 / 杨贵媚,爱情 / 音乐,台湾,15,90,6.9,1548
珍珠彩衣,2000,,,天心 / 岳翎 / 邱心志 / 庹宗华,剧情,台湾,40,,6.9,117
危险关系,1997,魏约翰,,涂善妮 / 欧阳龙 / 席曼宁 / 张晨光 / 兵欣庭,爱情 / 悬疑 / 惊悚,台湾,21,40,6.9,125
哇！陈怡君,2015,瞿友宁 / 周美玲,吴洛缨,陈怡蓉 / 姚元浩 / 邹承恩 / 李千娜,剧情 / 爱情,台湾,21,90,6.9,34
霹雳孔雀令,1989,黄文择,黄强华,黄文择口白,剧情,台湾,10,,6.9,94
台湾第一巡抚,1997,李朝永 / 冯凯,曾维生,张国立 / 陈亚兰 / 陈志朋 / 苏有朋 / 谢屏楠 / 周筱云,剧情 / 喜剧 / 动作,台湾,38,40,6.9,305
极速青春,2002,廖斐鸿,华英 / 王馨禾 / 伊吾稀玛,陈柏霖 / 柯有伦 / 王宇婕 / 李岳 / 吴宗宪 / 李喜真,爱情,台湾,20,,6.9,578
恋爱SOS,2011,宋坤儒,李翔 / 蔡悦,陈意涵 / 薛仕凌 / 鲁诺,剧情 / 喜剧 / 爱情,中国大陆 / 台湾,8,45,6.9,762
两个永恒之烟锁重楼,1995,陈俊良,林久愉,镇涛 / 刘雪华 / 欧阳龙,剧情,台湾,24,,6.9,1315
青龙好汉,2001,冯凯,温丽芳,黄维德 / 宋逸民 / 岳翎,,台湾,154,,6.9,112
游龙惊凤,1997,王重光,,潘迎紫 / 杨丽菁 / 金超群 / 邢岷山,武侠 / 古装,台湾,40,48,6.9,1554
新包青天,2008,刘立立,金超群,金超群 / 范鸿轩 / 何家劲 / 唐文龙 / 傅艺伟,剧情 / 古装,中国大陆 / 台湾,61,40,6.9,1157
两个爸爸,2013,刘俊杰,林珮瑜 / 邵慧婷 / 黃士恆 / 鄭英敏 / 陳秋茹 / 郑涵文 / 許藍琋 / 陳怡璇 / 林慧君 / 廖詠年,林佑威 / 杨一展 / 赖雅妍 / 谢语恩 / 梁靖,剧情 / 喜剧 / 爱情,台湾,73,50,6.9,5479
斗鱼Ⅱ,2004,柯翰辰,曹如萍 / 林雅淳,郭品超 / 罗志祥 / 安以轩,剧情 / 爱情,台湾,20,45,6.9,5798
新少林寺,1999,袁和平 / 张鑫炎 / 张之亮 / 鞠觉亮,施扬平 / 孙悦遐 / 李洪洲 / 李树型,樊少皇 / 吴京 / 朱茵 / 钱小豪,动作 / 历史 / 武侠 / 古装,中国大陆 / 台湾,20,,6.9,540
屋顶上的绿宝石,2006,崔宝珠,杜政哲,霍建华 / 孙俪 / 姚采颖 / 胡宇威 / 贾乃亮 / 张国立 / 张铁林 / 刘雪华 / 白冰冰 / 邬倩倩 / 张翊生,剧情 / 爱情,中国大陆 / 中国台湾,30,43,6.9,4336
深情密码,2006,胡意涓 / 张博昱,徐誉庭 / 刘强 / 李旭敏 / 彭盛青,周渝民 / 朴恩惠 / 许志安 / 赖雅妍 / 王传一 / 靳东,爱情,台湾,19,,6.9,6110
婉君,1990,刘立立,林久愉,俞小凡 / 金铭 / 张佩华 / 金素梅 / 徐乃麟 / 施羽 / 宋祖英,剧情 / 爱情 / 家庭 / 儿童 / 古装,台湾,18,,6.9,7844
星愿,2003,陈铭章,杨倩玲,陈怡蓉 / 张天霖 / 张孝全 / 夏如芝 / 钟欣凌,剧情 / 爱情,台湾,22,,6.9,538
青青河边草,1992,沈怡,林久瑜,马景涛 / 刘雪华 / 金铭 / 归亚蕾 / 岳跃利 / 刘子蔚 / 王之夏 / 叶静 / 徐乃麟 / 李天柱 / 岳翎,剧情 / 家庭,台湾,42,45,6.9,13163
我的爱情不平凡,2017,张晋荣,张芳瑛 / 邵慧婷 / 马千代,杨一展 / 蔡黄汝 / 宣宣 / 周孝安 / 龙劭华 / 张琼姿 / 丁也恬 / 傅雷 / 萧惠 / 王道南 / 许腾方 / 李迪恩 / 王心娣 / 地球 / 詹佳儒 / 陈祖皓,剧情 / 爱情,台湾,18,90,6.8,169
白色恋曲,2001,柯钦政,,林嘉欣 / 张瑞哲 / 光良,,台湾,20,,6.8,73
末代儿女情,1990,李艳芳 / 赖水清 / 梁凯程,关展博 / 陈丽华,刘松仁 / 蓝洁瑛 / 马景涛 / 萧大陆 / 张玉嬿 / 李立群,剧情 / 武侠 / 古装,台湾,42,,6.8,55
幸福蒲公英,2013,游坚煜,林少枝 / 阮美凤,唐禹哲 / 曾恺玹 / 李绍祥 / 陈乃荣 / 赖琳恩 / 林逸欣,剧情 / 爱情,台湾,40,60,6.8,263
多情刀客无情刀之回旋刀,回旋刀,鞠觉亮 / 蒲腾晋,刘玫 / 王莉芝,焦恩俊 / 贾静雯 / 何美钿,,台湾,16,,6.8,132
廉政英雄,2011,孙树培,李信邦 (新兵日记),李政颖 / 周孝安 / 江祖平 / 姚元浩 / 刘香慈 / 尹崇珍,剧情,台湾,200,60,6.8,73
狮子王强大,2017,陈保中,贺淑婷 / 诸英 / 黄姿洁,曹晏豪 / 周晓涵 / 刘书宏 / 阳靓,剧情 / 爱情,台湾,16,90,6.8,108
星星的故乡,1987,林福地,,马景涛 / 田丰 / 颜凤娇 / 吴静娴 / 刘延方 / 方向中,剧情 / 家庭 / 儿童,中国台湾,30,,6.8,45
聶小倩,2016,邱晧洲 / 张大卫,翁瑞迪 / 王宥蓁 / 文采 / 张世娴,李铭顺 / 陈庭妮 / 莫子仪 / 纪培慧 / 龙劭华 / 王乐妍 / 张书伟 / 王书乔 / 谢翔雅,剧情 / 爱情,台湾,20,90,6.8,107
霹雳天命之战祸邪神,2017,,,,奇幻 / 武侠 / 古装,台湾,20,60,6.8,76
女人30情定水舞间,2014,张佳贤,,李维维 / 唐禹哲 / 洪小铃 / 黄瀞怡 / 张翰,,台湾,70,,6.8,260
绝命鸳鸯,2000,李翰韬 / 杨志坚,古龙,吴京 / 季芹 / 陈俊生 / 张恒 / 蔡依蕴 / 陈志朋,剧情 / 古装,中国大陆 / 台湾,30,,6.8,576
我的秘密花园,2003,杨冠玉,马竞达 / 阮文弘,林依晨 / 杨谨华 / 张天霖 / 梁又琳 / 李厚豪 / 李岳 / 李天柱 / 金玉岚 / 六月 / 明金成,,台湾,20,50,6.8,2947
齐天大圣孙悟空,2002,冯柏源 / 黄伟明 / 李文龙,萧若元 / 陈文强 / 叶广荫,张卫健 / 梁汉文 / 李灿森 / 葛民辉 / 杨恭如 / 蔡卓妍 / 钟欣潼 / 谢霆锋 / 林志颖 / 徐熙媛 / 袁咏仪 / 郑秀文 / 徐怀钰,喜剧 / 奇幻,香港 / 台湾,40,45,6.8,11276
终极一班,2005,廖斐鸿,,汪东城 / 辰亦儒 / 炎亚纶 / 唐禹哲 / 殷悦,剧情 / 喜剧 / 动作 / 科幻,台湾,21,64,6.8,10149
男丁格尔,2004,,,坤达 / 林韦君 / 梁又琳 / 张天霖 / 蔡裴琳 / 庹宗康,,台湾,23,,6.8,70
飞刀又见飞刀,2003,申学兵,关展博 / 陈丽华,张智霖 / 林心如 / 董洁 / 高鑫 / 寇振海 / 岳跃利 / 孙兴 / 郑国霖 / 李学庆 / 刘卫华 / 韩雪,剧情 / 动作 / 爱情,中国大陆 / 台湾,43,45,6.8,3689
别爱我,2006,李国立,邓飞,徐若瑄 / 胡歌 / 何炅 / 林家宇 / 蒋雪 / 谢娜 / 顾美华 / 艾伟 / 白云 / 朱玉雯,爱情,中国大陆 / 台湾,31,35,6.8,2126
这里发现爱,2007,林合隆 / 胡意涓,安婕 / 吴维君 / 杨碧凤 / 蒋家骅,周渝民 / 朱孝天 / 王传一 / 关颖 / 陈妍希 / 曾志伟 / 黄河 / 张书豪 / 喻虹渊 / 季芹 / 许琼云,,台湾,26,,6.8,1637
我的宝贝四千金,2014,张佳贤,,洪小铃 / 曾之乔 / 黄瀞怡 / 方志友 / 修杰楷 / 谢佳见 Melvin Sia / 李运庆 Jack Lee / 周群达,剧情,台湾,70,48,6.8,388
在水一方,1988,刘立立,琼瑶 / 林久瑜,秦汉 / 刘雪华 / 林在培 / 李天柱 / 徐贵樱 / 赵永馨,剧情 / 爱情,台湾,40,,6.7,371
天下太平,2005,林健龙 / 陈皓威,,黄海冰 / 戴娇倩 / 孙耀威 / 陈雅伦 / 关礼杰 / 郑佩佩,剧情,香港 / 台湾,40,,6.7,80
追风少年,2004,,,杨雅筑 / 窦智孔 / 黄湘怡 / 安以轩 / 王传一,,台湾,13,,6.7,60
包公出巡之威震金陵,2000,金鳌勋,韦辛,金超群 / 焦恩俊 / 范鸿轩 / 唐国强,剧情 / 传记 / 古装,中国大陆 / 台湾,10,45,6.7,62
料理高校生,2015,许珮珊,,李国毅 / 林予晞 / 周群达 / 雷瑟琳,剧情 / 爱情,台湾,23,90,6.7,159
幸福的抉择,2008,郑伟文,陈宝华,邵美琪 / 蓝正龙 / 刘心悠 / 林立雯 / 陈亦飞,剧情,台湾,20,,6.7,776
半熟恋人,2012,洪智育,潘逸群,路斯明 / 蔡淑臻 / 邱凯伟 / 李维维 / 李沛旭,剧情 / 爱情,台湾,15,90,6.7,128
流星雨-流星花園番外篇,2001,蔡岳勋,,言承旭 / 朱孝天 / 周渝民 / 吴建豪 / 简沛恩 / 屈中恒 / 杨丞琳 / 千田愛紗 / 佐藤麻衣 / 彭歆,剧情 / 喜剧 / 爱情,台湾,6,45,6.7,2180
离我远一点,2017,蔡宓洁,杨宜桦,吴珝阳 / 宋柏纬 / 焦曼婷 / 王莹莹 / 张洋 / 庄越均,剧情 / 喜剧 / 爱情 / 同性,台湾,4,20,6.7,1813
黄飞鸿与十三姨,1995,李元科,叶子健,马景涛 / 林以真 / 涂善妮,剧情,台湾,30,,6.7,263
薰衣草,2001,刘俊杰,刘书桦 / 蔡巧萍,许绍洋 / 陈怡蓉 / 王建隆 / 林韦君 / 陈乔恩 / 周传雄,剧情 / 爱情,台湾,15,60,6.7,21367
少年梁祝,2000,徐进良,徐进良 / 朱永崑,梁小冰 / 罗志祥 / 陈嘉辉 / 江祖平 / 欧弟 / 蔡君茹 / 吴孟达 / 沈海蓉 / 刘瑞琪 / 李璇,剧情 / 喜剧 / 爱情 / 历史,台湾,42,35,6.7,6049
偷偷爱上你,2003,胡秀兰,,汉良 / 许玮伦 / 郑安伦,爱情,台湾,27,,6.7,371
天地有情,2003,林国樑 / 杨玄,林龄龄 / 陈晓冰,黄少祺 / 陈仙梅 / 王灿 / 谢金燕 / 柯叔元 / 萧大陆,,台湾,156,60,6.7,391
恋爱女王,2006,明金成,,杨谨华 / 洪小铃 / 卓文萱 / 张天霖 / 横内晶 / 陈德烈 / 高以翔 / 比莉 / 黄建群,爱情,台湾,13,,6.7,1605
白袍之恋,2006,柯钦政 / 王晓海,原斗鱼编剧小组,郭品超 / 赖雅妍 / 安以轩 / 张勋杰,爱情,中国台湾,20,,6.7,729
好想谈恋爱,2015,柯政铭,,窦智孔 / 黄姵嘉 / 陈乃荣 / 李维维,剧情,台湾,72,60,6.6,42
太阳的女儿,2007,王重正 / 王重光,李慧娟,林韦君 / 施易男 / 许玮伦 / 姚以缇 / 周采诗 / 姚元浩,爱情,台湾,39,60,6.6,50
爱神奔驰,2005,刘俊杰 / 陈铭章,,李威 / 姚元浩 / 颜颖思,,台湾,22,,6.6,65
失恋高跟鞋,2005,何平,,伊能静 / 陈孝萱 / 安雅 赵佳莉,,台湾,20,,6.6,94
我的灵界男友,2015,张修诚,,陈匡怡 / 刘以豪 / 张睿家,剧情 / 喜剧 / 爱情 / 奇幻,中国大陆 / 台湾,39,25,6.6,248
断掌顺娘,1995,王玫,阮虔芷 / 彭小妍,岳翎 / 马如风 / 王淑娟,剧情,台湾,30,40,6.6,381
双璧传说,2005,明金成,,张天霖 / 陈德烈 / 许玮伦,剧情,台湾,22,45,6.6,410
霹雳战元史之天竞鏖锋,2012,黃文擇,周郎 伯风,素還真 / 葉小釵 / 槐破梦,剧情 / 武侠 / 古装,台湾,40,50,6.6,207
偷天换日,2005,柯宜勤,,郭品超 / 洪金宝 / 关颖,,台湾,26,,6.6,293
七世夫妻之梁山伯与祝英台,1999,冯凯,,贾静雯 / 赵擎 / 张晨光 / 张凤书 / 李国超 / 刘玉婷,,台湾,47,,6.6,45
包公出巡之龙凤肚兜,2000,王玫,金超群 / 韦辛,金超群 / 焦恩俊 / 张铁林 / 范鸿轩 / 夏雨,动作 / 古装,中国大陆 / 台湾,10,40,6.6,57
王宝钏与薛平贵,1999,冯凯,林霖 / 温丽芳 / 陆玉清,张晨光 / 张玉嬿 / 王伯昭 / 于佳卉 / 李滔 / 李静美,剧情 / 爱情,台湾,41,,6.6,297
哑妻,1990,沈怡,林龄龄,刘雪华 / 林瑞阳 / 阮虔芷 / 金超群,剧情,台湾,19,40,6.6,1299
花样少年少女,2006,林清芳 / 王明台,齐锡麟,陈嘉桦 / 吴尊 / 汪东城 / 唐治平 / 杨皓惟 / 林俊杰 / 阮经天 / 蔡芷纭,剧情 / 喜剧 / 爱情,台湾,15,40,6.6,15529
意难忘,2004,王为,李寧兒 / 楚国 / 黄郁钦 / 赵琦君 / 林真豪,王识贤 / 张凤书 / 刘至翰 / 高欣欣 / 李兴文 / 李李仁 / 江祖平 / 張琴 / 徐亨 / 陳若萍 / 韩瑜 / 杨宝玮 / 黄仲昆 / 石英 / 邱琦雯 / 李政颖,剧情 / 爱情,台湾,526,90,6.6,1964
海派甜心,2009,林合隆 / 柴智屏,安婕 / 周平之 / 陈虹洁 / 罗茜妮 / 蒋家骅 / 柴智屏,罗志祥 / 杨丞琳 / 李威 / 吴亚馨 / 向语洁 / 邵庭 / 方芳 / 王月 / 谢丽金 / 文帅 / 张怡美 / 刘锐 / 江奇霖 / 陈笔威 / 尹崇珍 / 吴子强 / 郑玟煜 / 高隽雅 / 余晋 / 陈衍甫 / 张瑞祥 / 赖亭君 / 纪培慧 / 高山峰,,台湾,14,90,6.6,11801
怀玉公主,2000,李朝永,陈晓冰 / 曾维正,郑家榆 / 孙耀威 / 王皓 / 张凤书 / 于佳卉 / 施羽 / 杨宝玮 / 陈莎莉 / 林建寰 / 周召栋 / 黄维德 / 李欣 / 许文馨 / 刘克勉 / 高有伦 / 马惠珍 / 李艺民 / 李志坚 / 刘婉慈 / 陈志朋 / 阿雅,爱情,台湾,118,80,6.6,12291
前男友不是人,2018,邓安宁,杨宛儒 / 杨碧凤 / 吴美枝 / 连凯鸿,杨丞琳 / 蓝正龙 / 路斯明 / 李杏 / 海芬 / 薛仕凌 / 谢琼煖 / 蔡阿炮 / 何以奇 / 吴珝阳 / 许时豪 / 隆宸翰 / 雨晨 / 余彦宸,爱情,台湾,13,70,6.6,1183
鉴识英雄,2015,赖孟杰 / 张修诚,,王识贤 / 周孝安 / 蔡淑臻 / 蔡黄汝 / 卓予童,悬疑 / 犯罪,台湾,13,90,6.6,122
我的秘密花园2,2004,罗长安 / 明金成,,林依晨 / 杨谨华 / 梁又琳 / 张天霖,剧情,台湾,28,45,6.6,903
三朵花,1990,邓建荣,琼瑶 / 林久榆,刘雪华 / 俞小凡 / 金素梅 / 张佩华 / 徐乃麟 / 罗吉镇 / 李丽凤,剧情 / 爱情,台湾,11,50,6.6,919
还君明珠,2007,李惠民 / 余明生,关展博 / 余明生,董洁 / 李宗翰 / 黄少祺 / 李立群 / 孙兴,剧情 / 爱情,中国大陆 / 台湾,40,45,6.6,1194
极品绝配,2017,罗安得,王宥蓁,吴慷仁 / 邵雨薇 / 陈乃荣 / 李杏 / 吴思贤 / 王承嫣 / 楼学贤 / 米凯莉 / 胡佩莲 / 谢丽金 / 梅贤治 / 刘书宏,剧情 / 喜剧 / 爱情,台湾,22,70,6.6,550
爱情新呼吸,2007,蒋家骏,蓝今翎,陈怡蓉 / 林峯 / 安以轩 / 方中信 / 冯婧 / 蒋冰 / 姜华 / 刘庭羽 / 徐正溪 / 唐群 / 聂雅亮 / 于毅,剧情 / 爱情,台湾,16,,6.6,1251
新方世玉,1999,袁再显,陈狄笙,赵文卓 / 刘雪华 / 王惠春 / 黄仲昆 / 林湘萍 / 潘淑钦,剧情 / 武侠,新加坡 / 台湾,30,,6.5,186
我们结婚吧,2005,许肇任,雪容,贺军翔 / 刘喆莹 / 杨一展 / 林逸宏,剧情 / 爱情,台湾,20,45分鐘,6.5,462
三国英雄传之关公,1995,王重光,邓育昆 / 董川,勾峰 / 邱于庭 / 张俊建 / 崔浩然 / 赵树海 / 龙 隆 / 龚慈恩 / 岳　翎 / 关咏荷,剧情 / 历史 / 武侠 / 古装,香港 / 台湾,44,45,6.5,203
霹雳狼烟之九轮燎原,2015,王嘉祥,,,奇幻 / 武侠 / 古装,台湾,16,,6.5,133
他看她的第2眼,2015,陈嘉鸿 / 张晋荣,,刘以豪 / 魏蔓 / 赵杰 / 邵雨薇,剧情 / 爱情,台湾,20,90,6.5,162
台湾霹雳火,2002,王晓海,郑文华,陈昭荣 / 张凤书 / 叶全真 / 星卉 / 李蕙英 / 江国宾 / 贺军政,动作,台湾,,45分钟 / 50,6.5,37
嘉庆君游台湾,1997,李作楠 / 罗灿然,东函 / 众一编剧小组,刘德凯 / 狄莺 / 宋达民 / 周明增 / 王灿 / 高鸣 / 管乐 / 刘法鲁 / 王光辉 / 洪流 / 郭军 / 李芳雯 / 王中皇 / 小戽斗 / 崔佩仪 / 马维欣 / 赵永馨 / 卓胜利 / 曾晴 / 李季霞,剧情 / 悬疑,台湾,41,40,6.5,189
听见幸福,2015,陈戎晖,陈洁莹 / 诸英 / 罗茜妮,王传一 / 任容萱 / 李绍祥 / 雷瑟琳 / 李佳豫,爱情,台湾,20,90,6.5,105
明天有你,1998,苏月禾,双丽编剧小组,马景涛 / 陈德容 / 萧蔷,爱情,台湾,40,50,6.5,146
遇见幸福300天,2013,张佳贤,简奇峰 / 林欣慧 / 李婕瑀 / 郑胜哲,陈怡蓉 / 王传一 / 谢坤达 / 庄凯勋 / 葛蕾 / 王思平 / 游子瑄 / 刘堇萱 / 朱德刚 / 郭耀仁 / 姚淳耀 / 林可彤 / 吴尊 / 沈时华 / 黄瑜娴 / 包伟铭 / 林利霏 / 丁强 / 马之秦 / 殷琦 / 高英轩 / 邱偲琹 / 陈思函 / 黄万伯 / 刘尔金 / 王道 / 鲍正芳 / Duncan / 黄仲昆 / 王满娇 / 骆炫铭,剧情 / 爱情,台湾,15,,6.5,66
迷徒CHLOE,2016,曾敬懿,,李千娜 / 吴慷仁 / 刘以豪 / 谢祖武,剧情 / 爱情,台湾,,20,6.5,42
爱上痞子男,2002,,,陈德容 / 窦智孔 / 刘智伟,,台湾,20,,6.5,35
海鸥飞处彩云飞,1989,刘立立,林久愉,秦汉 / 刘雪华 / 林瑞阳 / 徐贵樱,,台湾,40,,6.5,589
书剑恩仇录,1992,鞠觉亮,張信義,龙隆 / 何家劲 / 刘雪华,剧情 / 武侠,台湾,48,,6.5,251
小丈夫,1999,陈朱煌,,慕钰华 / 李罗 / 何建贤,,台湾,20,,6.5,525
战国红颜,1998,张健伟,李晓明,张敏 / 童安格 / 唐国强 / 刘瑞琪 / 柯蓝,爱情 / 历史,中国大陆 / 台湾,40,40,6.5,355
积木之家,2017,廖士涵,詹俊杰 / 马自明 / 郑婉玭 / 赖郁臻 / 陆仪 / 陈昱俐 / 张可欣,施易男 / 林子熙 / 曾少宗 / 陈婉婷,剧情 / 悬疑 / 惊悚 / 恐怖,台湾,7,110,6.5,225
幸福最晴天,2011,徐辅军,杜政哲,贺军翔 / 张钧甯 / 李易峰 / 周子涵 / 李金铭 / 李智楠 / 明道 / 郑伟,爱情,中国大陆 / 台湾,25,45,6.5,4071
海豚湾恋人,2003,林合隆,罗彩娟,张韶涵 / 许绍洋 / 霍建华 / 林韦君 / 徐洁儿 / 梁修身 / 刘瑞琪 / 温兆伦 / 王欣逸 / 许育菱,剧情 / 爱情,台湾,28,,6.5,21032
我的淘气王子,2005,林合隆,高梨三叶 / 毛训容,杨丞琳 / 贺军翔 / 王传一 / 范筱梵 / 傅小芸 / 曾少宗 / 元骏豪 / 增山裕纪 / Tu-Lin Ho / Chiung-Yun Hsu / Sing-lun Huang / 戈伟如 / Cindy Mong / 蔡淑臻 / Pei Lin Tsai,爱情,台湾,20,45,6.5,14728
奔月,2003,潘文杰,阮少娜,范文芳 / 李铭顺 / 温峥嵘 / 连凯 / 吴家丽 / 郑安伦 / 刘威 / 王绘春 / 郑则仕 / 徐锦江 / 李进荣,剧情 / 爱情 / 奇幻,中国大陆 / 新加坡 / 台湾,30,45,6.5,1658
绝世双骄,2004,邓衍成 / 梁国冠 / 黄伟杰 / 马华干 / 陈国华 / 陈桂纶,黄浩华 / 杨基 / 谭伟成 / 陈成东,林志颖 / 李小璐 / 天心 / 唐宸禹 / 吴启华 / 于莉 / 郑国霖 / 张瑞竹 / 苏有朋 / 徐锦江,剧情 / 爱情 / 武侠 / 古装,中国大陆 / 台湾,40,46,6.5,3867
超少年密码,2016,郑芬芬,郑芬芬,王俊凯 / 王源 / 易烊千玺 / 黄其淋 / 丁程鑫 / 王祖蓝 / 钟镇涛,剧情 / 科幻 / 悬疑,中国大陆 / 台湾,25,,6.5,3746
陌生人,2018,保罗·安德鲁·威廉姆斯,马克·丹顿 / 强尼·斯托克伍德,约翰·西姆 / 黄秋生 / 梁佩诗 / 安东尼·海斯 / 汤姆·吴 / 托马斯·恰兴 / 杰森·王 / 克里斯多夫·泰克 / 卡·亚历山大 / 艾米莉娅·福克斯 / 德乌拉·基尔万 / 蒂姆·麦克纳尼 / 罗莎琳德·霍尔斯特德 / 丹尼尔·约克 / 张茵,剧情 / 惊悚 / 犯罪,中国大陆 / 香港 / 英国 / 澳门 / 台湾,8,60,6.5,593
梅花三弄之水云间,1993,沈怡,林龄龄,马景涛 / 陈红 / 陈德容 / 罗刚 / 王淑娟,剧情 / 爱情,台湾,26,45,6.5,7706
爱情来的时候,2014,余咏珊,梁伟庭  / 邓炜鹏 / 叶登伟 / 叶子文,佘诗曼 / 马国明 / 徐子珊 / 温升豪 / 王宥胜 / 王祖蓝 / 炎亚纶 / 渡边直美 / 钟嘉欣 / 延政勋,爱情,香港 / 韩国 / 台湾 / 新加坡,4,45,6.5,1840
雪珂,1990,沈怡,林久愉,刘雪华 / 张佩华 / 金铭 / 归亚蕾 / 刘子蔚 / 马景涛,,台湾,24,,6.5,1719
望夫崖,六個夢之望夫崖,刘立立,林龄龄,俞小凡 / 张佩华 / 金铭 / 林瑞阳,,台湾,26,,6.5,576
神医大道公,2010,刘仕裕 / 郑基成,陈文贵,郑少秋 / 郭冬临 / 廖家仪 / 袁弘 / 淳于珊珊 / 王灿 / 陈佳佳 / 商蓉 / 谢闻轩,喜剧 / 奇幻 / 武侠,中国大陆 / 台湾,30,,6.5,504
陆小凤之决战前后,2001,李仁港,赵志坚,林志颖 / 陶红 / 李铭顺 / 莫少聪 / 姜大卫,,台湾 / 新加坡,20,USA: 200 分钟(DVD version),6.5,1012
危险游戏,1999,冯淬帆,,关礼杰 / 张瑜 / 方季韦 / 吴兴国 / 向梅 / 冯淬帆 / 林美贞 / 邢静媛 / 麦桂源 / 王俊,剧情,台湾,30,45,6.4,35
海豚爱上猫,2005,张博昱,新势力编剧小组,彭于晏 / 董敏莉 / 张韶涵 / 张智尧 / 柯宇纶 / 周文贤 / 潘仪君 / 白吉胜,剧情 / 爱情,台湾,14,,6.4,1591
