剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
杂警奇兵,2017,吴冠宇,翁善莹 / 张宗齐,黄智贤 / 黄智雯 / 郑诗君 / 黄心颖 / 黄子雄 / 樊亦敏 / 郭子豪 / 滕丽名 / 谭玉瑛 / 杨诗敏 / 陈自瑶 / 蒋家_ / 鲁振顺 / 卢宛茵 / 袁文杰 / 陈秀珠 / 李国麟 / 郑健乐 / 陈狄克 / 张国强 / 张美妮 / 林韦辰 / 曾伟权 / 杨证桦 / 彭怀安 / 马蹄露 / 姚莹莹 / 李绮雯 / 余子明 / 李家声 / 麦嘉伦 / 徐玟晴 / 陈婉婷 / 利颖怡 / 邓永健 / 曾健明 / 卫志豪 / 曾慧云 / 冯秀华 / 莫家淦 / 谭永浩 / 郭千瑜 / 李忠希 / 易智远 / 陈嘉嘉 / 周丽欣 / 曹思诗 / 温家伟 / 关浩扬 / 李日_ / 陈华鑫 / 李君妍 / 范文雅 / 黄炜溏 / 余应彤 / 黄得生 / 林泳淘 / 曾航生 / 吴香伦,剧情 / 喜剧,香港,20,45,6.5,754
甜言蜜语,2008,徐遇安,吴肇铜,徐子珊 / 马国明 / 黎诺懿 / 姚子羚 / 苑琼丹 / 黄智贤,剧情,香港,20,,6.5,1426
女警爱作战,2012,张乾文,关皓月,谢天华 / 周丽淇 / 高钧贤 / 黄智雯 / 朱慧敏 / 王君馨,剧情 / 喜剧 / 动作 / 爱情,香港,21,,6.5,4345
ID精英,2009,罗永贤,蔡婷婷,郭晋安 / 蒙嘉慧 / 曹永廉 / 姚嘉妮,,香港,25,,6.5,3635
陌生人,2018,保罗·安德鲁·威廉姆斯,马克·丹顿 / 强尼·斯托克伍德,约翰·西姆 / 黄秋生 / 梁佩诗 / 安东尼·海斯 / 汤姆·吴 / 托马斯·恰兴 / 杰森·王 / 克里斯多夫·泰克 / 卡·亚历山大 / 艾米莉娅·福克斯 / 德乌拉·基尔万 / 蒂姆·麦克纳尼 / 罗莎琳德·霍尔斯特德 / 丹尼尔·约克 / 张茵,剧情 / 惊悚 / 犯罪,中国大陆 / 香港 / 英国 / 澳门 / 台湾,8,60,6.5,593
On,2013,潘嘉德,林忠邦 / 汤健萍,马国明 / 吴启华 / 杨怡 / 罗仲谦 / 黄智雯 / 岑丽香,剧情 / 爱情,香港,30,40,6.5,5704
情逆三世缘,2013,庄伟建,叶天成 / 汤健萍,欧阳震华 / 关咏荷 / 敖嘉年 / 黄智雯 / 黄智贤 / 郭政鸿 / 朱晨丽 / 蒋志光 / 袁伟豪 / 沈震轩 / 苟芸慧 / 张国强 / 郑子诚 / 周志文,剧情 / 爱情 / 古装,香港,31,45,6.5,4641
覆雨翻云,2006,张乾文 / 蔡晶盛 / 游达志,黄易,林峰 / 黄宗泽 / 佘诗曼 / 郭羡妮 / 姜大卫,剧情 / 动作 / 爱情,香港,40,,6.5,2790
男人之苦,2006,潘嘉德,朱镜祺,刘松仁 / 吴卓羲 / 苏玉华 / 梁靖琪 / 陈秀珠,剧情 / 喜剧,香港,20,40,6.5,1192
铁咀银牙,2007,唐基明,罗宗耀 / 梁恩东,陈小春 / 佘诗曼 / 谢天华 / 元华,喜剧 / 古装,香港,20,43,6.5,3574
纯熟意外,2016,陈耀全,林丽媚,吴启华 / 曹永廉 / 李施_ / 滕丽名 / 蔡思贝,剧情,香港,28,40,6.5,1942
波士早晨,2018,关永忠,若诗,黄智贤 / 陈慧珊 / 李佳芯 / 洪永城 / 李子雄 / 张致恒 / 樊亦敏 / 简淑儿 / 吕珊 / 李璧琦 / 赵希洛 / 杜大伟 / 麦皓儿 / 林泳淘 / 何傲儿 / 胡渭康 / 苏恩磁 / 王志安 / 张美妮 / 李子奇 / 于洋 / 周骢 / 秦煌 / 吴香伦 / 张明伟 / 张智轩 / 陈念君 / 黄匡翘 / 曾敏 / 魏_皓 / 卢峻_ / 陈颍熙 / 梁证嘉 / 丁主惠 / 许家杰,喜剧 / 爱情,香港,15,40,6.5,1112
八大豪侠,2005,王晶,王晶,黄秋生 / 陈冠希 / 刘松仁 / 李冰冰 / 林子聪 / 董璇 / 李小璐 / 范冰冰 / 郑晓东 / 韩晓 / 陆毅,剧情 / 武侠,中国大陆 / 香港,40,,6.5,6179
爱情来的时候,2014,余咏珊,梁伟庭  / 邓炜鹏 / 叶登伟 / 叶子文,佘诗曼 / 马国明 / 徐子珊 / 温升豪 / 王宥胜 / 王祖蓝 / 炎亚纶 / 渡边直美 / 钟嘉欣 / 延政勋,爱情,香港 / 韩国 / 台湾 / 新加坡,4,45,6.5,1840
楼奴,2015,罗镇岳,陈佩华,李施_ / 王浩信 / 商天娥 / 麦长青 / 岑丽香 / 郑诗君 / 陈庭欣 / 简慕华 / 张国强 / 何广沛,剧情,香港,20,45,6.5,1236
翻新大少,2005,邝业生,黄育德,欧阳震华 / 郭羡妮 / 黎耀祥,剧情 / 喜剧,香港,30,,6.5,1382
蚀日风暴,2018,洪金泼,姜博洋 / 杨牧天 / 曾柏建 / 彭晓茵 / 因夏 / 蒋嘉昕 / 陈兆禧,张智霖 / 薛凯琪 / 王阳明 / 陈瑾如 / 李思函 / 梁汉文 / 梁靖琪 / 宝儿 / 秦沛 / 许绍雄 / 刘兆铭 / 罗家英 / 卢惠光 / 林嘉华 / 郭政鸿 / 麦长青 / 朱鉴然 / 吴肇轩 / 汉研 / 杨鸿俊 / 麦少瑜 / 陈少邦 / 林家熙 / 王敏德  / 陈启泰 / 邵仲衡 / 沈震轩 / 郭卓桦 / 陈安莹 / 灰熊 / 杨天经 / 李鸿杰 / 艾威 / 张松枝 / 黄竣锋 / 张文杰 / 顾定轩 / 泰臣 / 陈彼得 / 鲍康儿 / 张雷 / 姜文杰 / 梁健平 / 何庆辉 / 黄华和 / 车婉婉 / 吴浣仪 / 张沛乐 / 刘沛蘅 / 何咏雯 / 陈思齐,剧情 / 悬疑 / 犯罪,中国大陆 / 香港,36,45,6.5,13027
画舫风云,2010,梁材远,吴肇铜,马浚伟 / 陈锦鸿 / 陈法拉 / 钟嘉欣 / 岳华 / 陈秀珠,剧情 / 古装,香港,25,,6.5,3174
疑情别恋,2008,黄伟声,卢美云 / 梁恩东,苗侨伟 / 袁咏仪 / 田蕊妮 / 关礼杰,剧情 / 喜剧 / 犯罪,香港,20,40,6.5,1793
网上有情人,1998,黄伟声,黄伟声,欧阳震华 / 邵美琪 / 陈芷菁 / 阮兆祥 / 陈启泰,剧情 / 爱情,香港,20,45,6.5,272
幸福摩天轮,2012,方骏钊,陈静仪,嘉欣 / 陈智_ / 乐瞳 / 林夏薇 / 蒋志光 / 黄浩然 / 梁烈唯,剧情 / 爱情,香港,20,40,6.5,1801
再战明天,2014,林志华,,吴启华 / 徐子珊 / 王浩信 / 何超仪 / 黄德斌 / 梁铮 / 张国强 / 朱千雪 / 潘志文 / 单立文,剧情,香港,20,40,6.5,2706
七品钦差刘罗锅,2002,高建国,路远,陈小春 / 刘小锋 / 徐少强 / 涓子 / 叶童,剧情 / 喜剧 / 历史 / 武侠 / 古装,中国大陆 / 香港,40,40,6.4,223
林世荣,1998,TVB,陈金玲 / 关颂玲,林家栋 / 郭可盈 / 刘锦玲,,香港,20,,6.4,735
英雄,2003,黄伟声,政良,吴卓羲 / 杨思琦 / 杨怡 / 黄宗泽 / 刘松仁,剧情,香港,20,,6.4,397
第一桶金,2006,陈惠子,练栋生,郑元畅 / 麦嘉 / 恬妞 / 王安琪,,香港,26,,6.4,178
居家兵团,2010,林志_,阮少娜 / 孙浩浩,汪明荃 / 夏雨 / 郑嘉颖 / 廖碧儿 / 洪天明,剧情 / 家庭,香港,20,43,6.4,1413
郑板桥,2005,,薛家华,王喜 / 黎姿,,香港,30,,6.4,411
同捞同煲,2005,关永忠,黄国辉,郭晋安 / 马国明 / 胡杏儿 / 叶璇,剧情 / 喜剧,香港,20,45,6.4,403
医神华佗,2000,萧显辉,,林文龙 / 黄日华 / 伍咏薇,剧情 / 古装,中国香港,20,,6.4,136
美丽传说2-星愿,2005,郑伟文 / 李慧珠,王晶 / 方晴 / 刘心 / 冯志强,陈炜 / 陈法蓉 / 应采儿 / 孙耀威 / 江欣燕 / 黄浩然 / 万梓良 / 秦启维 / 张启乐 / 珈颍 / 梁思浩 / 葛民辉 / 黄瑷瑶 / 陈保元 / 梁皓楷 / 楼南光 / 郑恕峰 / 曾玮明 / 李尚义 / 区腾骏 / 蔡国威 / 萧键铿 / 彭伟华 / 叶山豪 / 何华超 / 郭家颐 / 陈靖允 / 黄子雄 / 江图 / 李子奇 / 吴瑞庭 / 李可莹 / 黄素欢 / 秦启维,剧情,香港,30,40,6.4,207
连城诀,1989,邱家雄,阮少娜,郭晋安 / 曾江 / 黎美娴 / 谢宁 / 陈美琪,武侠 / 古装,香港,20,45,6.4,179
火烧阿房_,1996,李翰祥 / 夏祖辉,高阳 / 吕红,刘晓庆 / __宇 / 张山,剧情 / 爱情 / 历史 / 战争 / 古装,中国大陆 / 香港,40,40,6.4,141
血未冷,2007,夏晓昀 / 贺子壮,吴丽萍,陈松伶 / 张铎,剧情,中国大陆 / 香港,20,,6.4,42
八号巴士,2001,关永忠,_世康 / 关淑芬 / 沈立强 / 麦耀权 / 邓淑娴 / 郑炜铧 / 杨亿珊 / 杜启华 / 吴婉雯 / 高慧敏,陈庭威 / 李婉华 / 田蕊妮 / 张国强 / 甄志强 / 珈颍 / 曹达华 / 饶佩君 / 鲍起静 / 黄子雄 / 黄家诺 / 谭倩红 / 丁子峻 / 谢雪心 / 潘冰嫦 / 李妮 / 陈保元 / 黄树棠 / 戴龙 / 江图 / 楼茜妮,喜剧,香港,30,,6.4,170
书剑恩仇录,1987,李添胜,关展博,任达华 / 彭文坚 / 石修 / 黎美娴 / 罗慧娟 / 戚美珍,武侠 / 古装,香港,28,45,6.4,135
恶毒老人同盟,2014,__明,___,姜大卫 / 黎彼得 / 元华 / 白彪 / 郭锋 / 李枫 / 冯素波 / 谢月美 / 郑恕峰 / 冼灏英 / 黄文慧 / 王青 / 郑家生  / 刘依静 / 李忠希 / 陈佩思,喜剧 / 家庭,香港,20,30,6.4,67
和味浓情,2008,庄伟建,陈金铃,苏玉华 / 陶大宇 / 滕丽名 / 廖碧儿 / 秦沛 / 惠英红,喜剧 / 爱情,香港,20,40,6.4,1362
五味人生,2010,张乾文,黄国辉 / 叶世康,关咏荷 / 米雪 / 郭晋安 / 伍卫国 / 郭政鸿 / 梁烈唯 / _敏_ / _秀惠,剧情,香港,25,45,6.4,1394
怪侠一枝梅,2004,_乾文,徐_初,温兆伦 / 杨怡 / 陈键锋 / 关礼杰 / 蒋雅文 / 马国明 / 成奎安,剧情 / 喜剧,香港,20,45,6.4,547
猫屎妈妈,2013,张乾文,陈金铃,黄宗泽 / 岑丽香 / 胡定欣 / 王浩信 / 米雪 / 杜燕歌,剧情 / 家庭,香港,20,40,6.4,3792
青出于蓝,2004,梅小青,贾伟南 / 梁咏梅 / 陈志强 / 黎家明 / 戴德广 / 阮美凤 / 马志勤,郭可盈 / 欧阳震华 / 陶大宇 / 程可为 / 杨思琦 / 甄志强 / 秦沛 / 周永恒 / 胡枫 / 吕珊,喜剧,香港,30,40,6.4,3583
九岁县太爷,2001,黄海刚,贺恒祥,曹骏 / 释小龙 / 吴孟达 / 曹颖 / 王光辉 / 李岚 / 李志舆 / 高宝宝 / 方子哥 / 沈保平 / 李大强,剧情 / 喜剧,中国大陆 / 香港,35,55,6.4,11138
侠女闯天关,2000,朱延平,江佩玲,赵薇 / 吴奇隆 / 顾宝明 / 郝劭文 / 曹骏 / 岳跃利 / 刘孜,剧情 / 喜剧 / 动作,香港 / 中国大陆 / 台湾,31,40,6.4,14126
飞虎2,2014,林志华,何静怡 / 梁丝韵,马德钟 / 钟嘉欣 / 梁烈唯 / 胡定欣 / 罗仲谦 / 苟芸慧 / 王君馨 / 古明华 / 胡枫,剧情 / 悬疑 / 犯罪,香港,20,45,6.4,5440
新楚留香,2000,王晶,,任贤齐 / 林心如 / 黎姿 / 袁咏仪 / 杨恭如 / 林熙蕾 / 陈法蓉 / 万绮雯 / 孙耀威 / 张卫健 / 郑伊健 / 张茜 / 张慧仪 / 吴孟达 / 杨蕊 / 郑浩南 / 徐少强 / 陈展鹏,剧情 / 爱情 / 武侠 / 古装,香港,35,40,6.4,2610
恋爱季节,2013,关永忠,黄国辉 / 关皓月,吴卓羲 / 胡杏儿 / 徐子珊 / 马国明 / 罗仲谦 / 梁靖琪 / 胡定欣 / 王浩信 / 梁烈唯,剧情 / 爱情,香港,20,40,6.4,4795
杨贵妃,2000,庄伟建,陈静仪,向海岚 / 江华 / 吴美珩 / 曾伟权 / 郭少芸 / 杨怡 / 袁彩云 / 冯晓文 / 赵静仪 / 陈琪,爱情 / 传记 / 古装,香港,20,40,6.4,5510
施公奇案2,2010,林志华,李绮华,欧阳震华 / 宣萱 / 唐宁 / 陈山聪 / 李思捷 / 姚莹莹,剧情,香港,20,40,6.4,3638
霍元甲,2007,关锦鹏 / 鞠觉亮,陈翘英,郑伊健 / 陈小春 / 周牧茵 / 屈_ / 梁家仁,剧情,中国大陆 / 香港,42,,6.4,1184
烽火奇遇结良缘,2004,陈新侠,,宣萱 / 马德钟 / 欧倩怡,,香港,20,,6.4,2840
东山飘雨西关晴,2008,关永忠,叶世康 / 孙浩浩,汪明荃 / 佘诗曼 / 马德,爱情,香港,30,,6.4,1646
美味风云,2005,王心慰,,郑嘉颖 / 佘诗曼 / 林_ / 杨怡 / 唐诗咏 / 杨志龙,剧情,香港,30,,6.4,2267
心花放,2005,梅小青,贾伟南,陶大宇 / 陈豪 / 秦沛,,香港,30,40,6.4,3204
东方之珠,2006,唐基明,黄国辉 / 陈金铃,汪明荃 / 郭晋安 / 佘诗曼 / 秦沛 / 王祖蓝 / 关菊英 / 陈敏之 / 黎诺懿 / 石修 / 陈山聪 / 方伊琪 / 谭小环 / 赵静仪 / 甄志强 / 江汉 / 余慕莲 / 朱咪咪 / 麦长青 / 唐华 / 韩马利 / 李家声 / 戴耀明,剧情,香港,30,45,6.4,2166
守业者,2013,梁材远,,马浚伟 / 杨怡 / 唐诗咏 Natalie Tong / 邵美琪 / 麦长青 / 康华 / 黄嘉乐,剧情 / 爱情,香港,32,40,6.4,1598
无间道,2016,洪金泼 / 梁国斌,欧冠瑛,王阳 / 罗仲谦 / 朱锐 / 苏丽珊 / 罗嘉良 / 廖碧儿 / 曾志伟 / 任贤齐 / 刘松仁 / 卢海鹏 / 石修 / 梁靖琪 / 梁汉文 / 吴廷烨 / 张松枝 / 朱鉴然 / 姜皓文 / 艾威 / 郭政鸿 / 周俊伟 / 杨天经 / 林嘉华 / 林俊贤 / 车婉婉 / 龚慈恩 / 陆骏光 / 赵雅淇 / 汤加文 / 元彪 / 郑家生  / 陈安莹 / 黄竣锋 / 张文杰 / 罗浩楷 / 潘绍聪 / 古天祥,剧情 / 悬疑 / 犯罪,中国大陆 / 香港,30,45,6.4,176
决战皇城,1989,梅小青,,郑少秋 / 邓萃雯 / 谢宁 / 关礼杰 / 梁家仁,,香港,20,,6.3,35
僵尸奇兵,1989,杜琪峰,张华标,黄一飞 / 张兆辉 / 毛舜筠 / 杨泽霖 / 林崎雯 / 夏雨,剧情 / 恐怖 / 奇幻,香港,24,,6.3,45
寻龙剑侠赖布衣,1995,萧显辉,,梁小冰 / 谭耀文 / 李美凤 / 何宝生 / 林其欣 / 白彪 / 李龙基 / 黎汉持 / 冯素波 / 刘家辉 / 胡越山 / 俞明 / 林尚武 / 关菁 / 马海伦 / 陈狄克 / 蒋文端 / 谭一清 / 何浩源 / 余慕莲 / 李耀景 / 李海生 / 陈锐,爱情 / 武侠 / 古装,香港,20,45,6.3,63
女拳,2011,罗永贤,刘枝华,刘璇 / 马国明 / 黄宗泽 / 姜大卫 David Chiang / 陈法拉 Fala Chen,剧情 / 动作,香港,30,45,6.3,1762
我师傅是黄飞鸿,2004,黄伟声,李绮华,黄宗泽 / 姜大伟 / 陈鸿烈 / 雪妮 / 康华 / 汤盈盈 / 邓如宝 / 李彩桦 / 杨婉仪 / 陈键锋 / 李家声 / 嘉碧仪 / 马国明 / 陈国邦 / 唐文龙,动作,香港,25,43,6.3,304
你们我们他们,2011,何小慧,,吴卓羲 / 徐子珊 / 曾少宗,剧情 / 爱情,香港,10,10,6.3,754
骑呢大状,2002,徐正康,吴肇桐,苏永康 / 陈慧珊 / 欧锦棠 / 汪琳 / 郭峰 / 郭政鸿,剧情,香港,20,43,6.3,559
流星蝴蝶剑,2002,范秀明,古龙,郑少秋 / 丁子峻 / 徐少强,,香港,40,,6.3,371
心路GPS,2013,李艳芳,刘枝华,陈展鹏 / 麦长青 / 李司棋 / 陈秀珠 / 黄翠如,剧情,香港,20,43,6.3,1436
团圆,2011,张乾文,阮少娜 / 叶世康,郭晋安 / 吴卓羲 / 陈锦鸿 / 徐子珊 / 梁靖琪 / 刘兆铭 / 周骢 / 郭少芸 / 许绍雄 / 梁烈唯 / 陈曼娜 / 姚嘉妮 / 汪琳 / 郭政鸿 / 夏萍 / 杨瑞麟 / 简慕华 / 黄泽锋 / 梁舜燕 / 麦长青 / 祝文君 / 姚莹莹 / 吴诺弘 / 罗仲谦 / 麦嘉伦 / 梁健平 / 邝佐辉 / 钟志光 / 夏竹欣 / 李颖芝 / 李璧琦 / 王青 / 张纹嘉 / 陈荣峻 / 陈狄克 / 周宝霖 / 李鸿杰 / 招石文 / 杨潮凯 / 何庆辉 / 陈志健 / 李伟健 / 沈可欣 / 尹诗沛 / 李君妍 / 曾健明 / 陈琪 / 范彩儿 / 陈建文 / 陈珈颖 / 杨证桦 / 邵卓尧 / 高俊文 / 陈勉良 / 郭田_ / 何俊轩 / 罗天池 / 陈宛蔚 / 阮儿 / 苏恩磁 / 李兴华 / 罗泳娴 / 布伟杰 / 余子明 / 萧凯欣 / 方绍聪 / 林秀怡 / 张雪芹 / 赵乐贤 / 丁乐锶 / 陆骏光 / 曾慧云 / 张松枝 / 黎彼得 / 黄梓玮 / 陈嘉嘉 / 周丽欣 / 陈伟洪 / 刘天龙 / 姚浩政 / 黄子恒 / 吕慧仪 / 吴云甫 / 袁伟豪,剧情,香港,30,45,6.3,2383
新醉打金枝,2005,陆剑明 / 成志超,关玲,蔡琳 / 张家辉 / 乔振宇 / 蒙嘉慧 / 王琳 / 刘庭羽 / 洪剑涛 / 吴佳尼 / 李立,剧情 / 古装,香港,34,,6.3,1708
尖子攻略,2008,张乾文,正龙,欧阳震华 / 邓萃雯 / 许绍雄 / 郭政鸿,剧情,香港,20,45,6.3,2062
紫禁惊雷,2011,梁材远,吴肇铜 / 薛家华,马浚伟 / 马国明 / 陈国邦 / 李施_ / 唐诗咏 / 姚子羚 / 麦长青 / 程可为,剧情 / 历史,香港,26,45,6.3,2737
天机算,2007,黄国强 / 谭礼贤 / 关文深 / 黄伟贤,文健辉 / 吴肇铜 / 杨雪儿 / 关炳洪 / 郑成武,马浚伟 / 杨思琦 / 陈浩民 / 元华 / 李施_ / 陈秀珠 / 马海伦,古装,香港,20,45,6.3,1732
诡探,2017,汤皓浚 / 杨志坚,吕肇永 / 林逸瀚 / 何永航 / 黄志邦,邵仲衡 / 尹扬明 / 蒋祖曼 / 骆振伟 / 杨_泳 / 陈子丰 / 张雷 / 车保罗 / 杨思琦 / 陈观泰 / 刘锡贤 / 余晓彤 / 白彪 / 赵硕之 / 河国荣 / 李任_,悬疑 / 惊悚,香港,30,25,6.3,1357
不懂撒娇的女人,2017,关文深 / 黄颖珊 / 曾敏珊,朱镜祺,林文龙 / 宣萱 / 唐诗咏 / 王浩信 / 黎诺懿 / 林伟 / 谭凯琪 / 刘丹 / 袁文杰 / 高海宁 / 陈嘉嘉 / 孙慧雪 / 黄得生 / 张达伦 / 魏_皓,剧情 / 喜剧 / 爱情,香港,28,45,6.3,4733
翻叮一族,2010,关永忠,蔡淑贤 / 李绮华,夏雨 / 陈键锋 / 伍咏薇 / 唐诗咏 / 杨思琦 / 商天娥 / 敖嘉年 / 许绍雄,喜剧 / 爱情,香港,20,45,6.2,1395
九江十二坊,2011,黄伟声,阮少娜 / 刘彩云,Dick Rambone / 薛家燕 / Dick Rambone / 钟嘉欣 / 敖嘉年 / 麦长青,剧情,香港,25,45,6.2,959
惊艳一枪,2005,唐基明,,马德钟 / 佘诗曼 / 欧锦棠 / 陈锦鸿 / 文颂娴 / 陈松伶 / 石修,,香港,20,,6.2,736
水发胭脂,2014,陈湘娟 / 李艳芳,邵丽琼 / 黄育德,陈豪 / 盖鸣晖 / 龚嘉欣 / 李司棋 / 麦长青 / 韩马利 / 谢雪心 / 罗乐林 / 孙慧雪 / 吕珊 / 陈智_ / 阮政峰 / 招石文 / 罗钧满 / 张明伟 / 刘桂芳 / 何伟业 / 麦美恩 / 张振朗 / 卢宛茵 / 鲁振顺 / 陈嘉辉 / 陈勉良 / 朱斐斐 / 萧凯欣 / 余子明 / 吴业坤 / 郭田_ / 朱璇 / 潘志文 / 许家杰 / 顾冠忠 / 何启南 / 雪妮 / 蔡国庆 / 李丽丽 / 姚兵 / 陈婉婷 / 李君妍 / 黄炜溏 / 梁丽翘,剧情,香港,20,40,6.2,552
依家有喜,2010,潘嘉德,黄国辉 / 陈金铃 / 梁恩东,郭晋安 / 廖碧儿 / 米雪 / 秦沛 / 廖安丽 / 许绍雄 / 郭政鸿 / 刘倩婷 / 林秀怡 / 林师杰 / 钟钰精 / 周家怡 / 苏恩磁 / 范彩儿 / 钟煌 / 何傲芝 / 谭真一 / 曾慧云 / 鲁芬 / 刘俐 / 梁珈咏 / 冼灏英 / 罗浩楷 / 何俊轩 / 沈卓盈 / 卓跞 / 李丽丽 / 李思雅 / 黄纪莹 / 林淑敏 / 马贯东 / 陈伟洪 / 吕熙 / 颜桂洲 / 陈志健 / 丁乐锶 / 沈爱琳 / 罗欣羚 / 黎桐康 / 罗泳娴 / 何君诚 / 梁健平 / 邱颂儿 / 岑宝儿 / 贺文杰 / 徐玟晴 / 叶_ / 陈勉良 / 李海生 / 姚莹莹 / 李枫 / 鲁文杰 / 李嘉 / 赵希洛 / 欧阳靖 / 古明华,剧情 / 家庭,香港,80,20,6.2,402
美丽新天地,2005,蒋家骏 / 龙绍基,邓紫珊,张智霖 / 杨恭如 / 范冰冰 / 高云翔 / 邓健泓 / 苑琼丹,剧情 / 爱情,中国大陆 / 香港,26,45,6.2,319
非常外父,2003,唐基明,朱镜祺,叶童 / 郑少秋 / 滕丽名 / 叶璇 / 马国明,剧情,香港,20,,6.2,271
第二人生,2014,_新_,李__ / _浩浩,刘浩龙 / 尹子维 / 赵学而 / 陈霁平 / 陈颖妍 / _建明 / 雷有_ / 何紫_ / 郭锋 / 黄文慧 / 王青 / 陈曼娜,剧情,香港,11,40,6.2,76
心慌_心郁_逐个捉,2005,潘嘉德,黄国辉,马德钟 / 滕丽名 / 钟丽淇 / 莫家尧 / 曹永廉 / 鲁文杰,悬疑 / 惊悚,香港,20,40,6.2,285
肝胆昆仑,2005,梁材远,,吴卓羲 / 陈键锋 / 元华,剧情 / 爱情,香港,20,,6.2,311
情越海岸线,2012,梁材远,黎家明 / 陈宝燕,陈展鹏 / 黄浩然 / 李诗韵 / 陈茵_ / 谢雪心 / 岳华 / 张国强,剧情 / 爱情,香港,25,40,6.2,1647
廉政行动1994,1994,周辉,,郭晋安 / 林保怡 / 刘松仁 / 陈启泰 / 张国强 / 林家栋 / 梁健平 / 郭锦恩 / 韩马利 / 郭少芸 / 陈小春 / 曾慧云 / 李若彤 / 伍卫国 / 李成昌 / 何家驹 / 林漪_ / 王维德 / 张慧仪 / 骆应钧 / 白彪 / 潘震伟 / 黎汉持 / 黎耀祥 / 邵卓尧 / 林嘉华 / 刘玉翠 / 梁思敏 / 黄光亮 / 胡越山 / 谷峰 / 王书麒 / 曾江 / 关海山 / 夏萍 / 陈美琪 / 潘芳芳 / 李炜祺,剧情,香港,5,40,6.2,53
肥婆奶奶扭计媳,2001,李添胜,,江华 / 向海岚 / 沈殿霞,,香港,20,,6.2,49
杨门女将,1981,王天林,王晶,汪明荃 / 冯宝宝 / 石修 / 湘漪 / 夏雨 / 李琳琳 / 曾庆瑜 / 关聪 / 上官玉 / 罗兰 / 郑少萍 / 梅兰 / _嘉_ / 白茵 / 黄文慧 / 黄敏仪 / 江毅 / 程可为 / 韩马利 / 文洁云 / 张英才 / 刘兆铭 / 蓝天 / 张国强 / 刘国诚 / 陈国权 / 胡美仪 / 骆应钧 / 黄韵材 / 程思俊 / 杨盼盼 / 陈有后 / 罗烈 / 郑则仕 / 陈齐颂,历史 / 古装,香港,30,45,6.2,39
我瞒结婚了,2017,梁材远,梁材远,黄翠如 / 黄浩然 / 洪永城 / 傅嘉莉 / 陈炜 / 庄思敏 / 郑诗君 / 乐瞳 / 李国麟 / 樊亦敏 / 黄长兴 / 吴岱融,剧情,香港,20,40,6.2,1338
无冕急先锋,1989,,,周星驰 / 甄子丹 / 吴镇宇 / 邵仲衡 / 黎美娴,剧情,香港,20,,6.2,140
缘来自有机,2007,许遇安,吴肇铜,陈锦鸿 / 伍咏薇 / 元华,喜剧 / 爱情,香港,20,40,6.2,412
潮流教主,2016,方骏钊,黄伟强,陈豪 / 罗仲谦 / 蔡思贝 / 李佳芯 / 陈山聪 / 杨秀惠 / 吕慧仪 / 陈滢 / 陈奂仁 / 李亚男 / 庄思敏 / 汤洛雯 / 李璧琦 / 许亦妮,剧情,香港,20,40,6.2,2279
鬼同你OT,2015,徐正康,张世昌 / 梁健恒,陈豪 / 田蕊妮 / 胡定欣 / 朱咪咪 / 敖嘉年 / 关礼杰 / 杨秀惠 / 赵永洪,喜剧 / 奇幻,香港,28,40,6.2,2318
溏心风暴3,2017,陈志江,方家逸 / 吴仲泉,黄宗泽 / 王浩信 / 李司棋 / 夏雨 / 米雪 / 关菊英 / 阮兆祥 / 李国麟 / 蒋志光 / 岑丽香 / 黄翠如 / 陈敏之 / 唐文龙 / 李忠希 / 马浚伟 / 周骢 / 庄思敏 / 李成昌 / 吴家乐 / 胡琳 / 梁舜燕 / 陈智_ / 韩马利 / 苗可秀 / 郑希怡 / 冯盈盈 / 黄嘉乐 / 韦家雄 / 欧阳巧莹 / 杨柳青 / 张宝儿 / 李漫芬 / 罗乐林 / 谭嘉仪 / 黄得生 / 谭炳文 / 刘温馨 / 林泳淘 / 周丽欣 / 唐贝诗 / 黄智贤 / 汪明荃 / 黄长兴 / 黄夏蕙 / 陆浩明 / 文雪儿 / 张达伦 / 陈荣峻 / 杜燕歌 / 叶凯茵 / 周宝霖 / 朱敏瀚 / 何伟业 / 林淑敏 / 莫家淦 / 卫志豪 / 吴香伦 / 林伊丽 / 郭千瑜 / 陈伟琪 / 朱智贤 / 曹思诗,剧情,中国大陆 / 香港,40,45,6.2,10769
名媛望族,2012,庄伟建,欧冠瑛 / 卢美云 / 刘松仁,刘松仁 / 吴卓羲 / 马国明 / 杨怡 / 陈玉莲,剧情 / 古装,香港,40,43,6.2,6542
点解阿Sir系阿Sir,2011,刘家豪,黄育德 / 梁敏华,陈豪 / 杨怡 / 吴卓羲 / 钟嘉欣,剧情 / 喜剧 / 爱情,香港,30,,6.2,5037
