剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
花间提壶方大厨,2017,李小江,游非 / 耳雅,雷牧 / 蒋佳恩 / 常铖 / 胡琨,喜剧 / 爱情 / 古装,中国大陆,36,40,7.9,29928
和平饭店,2018,李骏 / 白涛,张莱,陈数 / 雷佳音 / 李光洁 / 陶慧 / 张一龙 / 陈冠宁 / 阎俊希 / 王玥兮 / 曹力 / 孔维 / 张帆 / 王烈 / 郭秋成 / 马灿灿 / 王屿 / 王侃,剧情 / 悬疑,中国大陆,42,45,7.9,51470
射雕英雄传,2017,蒋家骏,沈昱辰 / 王自蹊 / 赵微娜 / 徐涛 / 金庸,杨旭文 / 李一桐 / 陈星旭 / 孟子义 / 赵立新 / 刘智扬 / 王奎荣 / 肖茵 / 曾黎 / 李宗翰 / 吕良伟 / 代文雯 / 苗侨伟 / 米露 / 刘芊含 / 宁文彤 / 邵兵 / 宗峰岩 / 邵峰 / 夏梓桐 / 王春元 / 姬晨牧 / 余皑磊 / 黑子 / 郑斌辉 / 韩栋 / 傅天骄 / 王力 / 郭军 / 赵秋生 / 刘威 / 宋涛 / 赵聪 / 王林 / 马京京 / 信鹏 / 龙德 / 任希鸿 / 高玉庆 / 林以政 / 辜德超 / 孙皓 / 贾进 / 刘涛涛 / 胡博 / 尹硕 / 梁金山 / 张路 / 张楷依 / 宋庆 / 刘禹 / 范忠华 / 常铖 / 宫正楠 / 李依晓 / 曹杨 / 侯桐江 / 蒋一铭 / 诺敏达莱 / 宝迪 / 宏通·巴图 / 董李无忧 / 程六一 / 隋雨蒙,剧情 / 武侠 / 古装,中国大陆,52,45,7.9,50557
仙剑奇侠传三,2009,李国立,邓紫珊,胡歌 / 霍建华 / 杨幂 / 唐嫣 / 刘诗诗 / 林子聪 / 黄志玮 / 郭晓婷 / 袁弘 / 韩晓 / 刘家辉 / 岳跃利 / 韩振华 / 刘锐 / 刘晓洁 / 宋洋 / 何彦霓 / 邓立民 / 赵卓娜 / 宗峰岩 / 公方敏 / 刘长生,爱情 / 奇幻 / 武侠 / 古装,中国大陆,37,45,7.9,67879
南宋传奇之蟋蟀宰相,2003,晓山,,王刚 / 何赛飞 / 何冰,,中国大陆,35,,7.9,130
大学生士兵的故事2,2012,尚敬,徐君东,徐海乔 / 顾宇峰 / 金为珩 / 王超 / 谭涛 / 林永健 / 高亚麟 / 闫妮 / 殷桃 / 沙溢 / 毛孩 / 姜超,,中国大陆,50,23,7.9,215
裸情恨,1995,张中一,梁凤仪,王昌娥 / 张月 / 丁鹂 / 邓晓光 / 黄慧颐,爱情 / 家庭,中国大陆,20,40,7.9,85
我是艺考生,2017,刘殊同 / 段坤 / 刘西宁,段坤 / 牛江超 / 刘殊同,,,中国大陆,4,24,7.9,276
龙堂,1998,钱永强,廖一梅 / 王琛 / 张廷,张丰毅 / 陈小春 / 吴家丽 / 徐静蕾 / 李美琪 / 巫启贤 / 邹兆龙 / 葛蕾 / 张少华,剧情 / 家庭,中国大陆,28,45,7.9,2535
铁梨花,2010,郭靖宇,严歌苓 / 郭靖宇,陈数 / 巍子 / 张少华 / 杨志刚 / 孙强 / 史可 / 岳丽娜 / 巨兴茂 / 颜世魁 / 易烊千玺,剧情 / 动作,中国大陆,43,45,7.9,5799
传奇大掌柜,2015,唐大年 / 王海,张旸,谷智鑫 / 何冰 / 杨立新 / 梁冠华 / 李光复 / 王雷 / 原雨 / 韩童生 / 张光北 / 方清平 / 方旭 / 王举 / 黄薇 / 李林 / 王亚军 / 王丽云 / 吕中 / 何靖 / 王长立 / 王海 / 雷佳 / 杨佳音 / 陈洁 / 龙怀忠,剧情,中国大陆,44,40,7.9,1338
河流如血,2006,汪俊,海岩,黄宥明 / 马迎春 / 王媛可 / 王丽坤 / 李倩 / 张俪 / 袁文康 / 曲高位 / 姚笛 / 王翊丹 / 王莎莎 / 任正斌 / 孙亮,剧情 / 家庭,中国大陆,30,,7.9,637
暗宅之谜,2007,李小平,刘连枢,房子斌 / 梁爱琪 / 苏廷石 / 宫景华 / 李野萍 / 罗京民 / 刘仲元 / 白玉 / 肖肖,,中国大陆,20,,7.9,186
江湖俏佳人,2004,邵芳,王帆,丽缇 / 梁冠华 / 魏宗万,剧情 / 古装,中国大陆,32,,7.9,178
麻辣隔壁·肆,2015,杨羽,王秀月 Xiuyue Wang,安宁 / 汪小壹 / 邢冬冬 / 邵庄 / 杨羽,喜剧,中国大陆,12,30,7.9,493
背叛,2001,史晨风,,胡军 / 孙红雷 / 柳云龙 / 孙莉 / 高明 / 李琳 / 文章 / 曹培昌 / 毕彦君,剧情 / 犯罪,中国大陆,20,,7.9,225
狐步谍影,2008,杨文军,金海曙 / 虹影,谢君豪 / 唐于鸿 / 吕颂贤 / 骆达华 / 赵子惠 / 许还山 / 董维嘉 / 蒋冰 / 王志华 / 黄达亮 / 张政勇,悬疑 / 历史,中国大陆,28,45,7.9,243
新安家族,2010,张培根 / 王枫 / 白一聪 / 王南,季宇,张正阳 / 张静静 / 吴孟达 / 刘钧 / 卢思思 / 吴卫东 / 王绘春 / 李法曾 / 赵敏芬 / 陆涛雨,,中国大陆,39,,7.9,330
花非花,2002,高希希,冯华,陈宝国 / 陈瑾 / 顾永菲,剧情 / 动作 / 爱情 / 家庭 / 犯罪,中国大陆,21,43,7.9,399
继父,2006,陈家林,林和平,李幼斌 / 郝岩 / 侯天来,剧情 / 家庭,中国大陆,29,,7.9,453
胡雪岩,1996,今滔,,陈道明 / 茹萍 / 傅艺伟 / 修宗迪,剧情,中国大陆,23,40,7.9,721
公安局长,2002,张国庆,魏人,陈宝国 / 柳云龙 / 宋春丽 / 刘洁 / 李欣,剧情 / 犯罪,中国大陆,21,40,7.9,719
开心就好,1999,张一白,雷婷,刘佩琦 / 斯琴高娃 / 李亚鹏 / 朱茵 / 耿乐 / 周迅 / 陶虹,剧情 / 家庭,中国大陆,3,,7.9,864
围屋里的女人,2004,马鲁剑,,肖雄 / 杨雨婷 / 李萍,剧情,中国大陆,19,45,7.9,368
陈赓大将,2005,叶大鹰,晶晶 / 姚远 / 邓海南 / 徐远翔,侯勇 / 郭柯宇 / 杨雨婷 / 王霙 / 刘劲 / 黄薇 / 钟鑫培 / 胡亚捷,剧情,中国大陆,20,45,7.9,742
中国往事,2008,张黎,赵立新 / 刘恒,张国立 / 宋佳 / 张铮 / 朱雨辰 / 白庆琳 / 周恒乐 / 杨婷婷 / 吴越 / 侯祥 / 朱茵 / 赵立新 / 张志坚 / 沈畅 / 于彦凯 / 侯勇 / 康福震,剧情 / 家庭 / 历史,中国大陆,42,46,7.9,1845
青衣,2003,康洪雷,陈枰 / 毕飞宇,徐帆 / 潘虹 / 傅彪 / 夏力薪 / 谭阳 / 李明启,剧情 / 戏曲,中国大陆,20,43,7.9,2358
我这一辈子,2002,张国立,马军骧 / 老舍,张国立 / 邓婕 / 李诚儒 / 何冰 / 刘孜 / 李文玲 / 张大礼 / 马玉红 / 岳秀清,喜剧,中国大陆,22,47,7.9,3319
到爱的距离,2013,简川訸 / 张开宙,朱朱,李晨 / 靳东 / 崔心心 / 李佳 / 潘虹 / 高鑫 / 张馨予 / 高姝瑶 / 张棪琰 / 季肖冰 / 宁文彤 / 王一楠 / 孙梦佳 / 齐俊盛 / 任洛敏 / 张天舒 / 杨璇姿 / 王志鹏 / 穆怀磊 / 姚鑫 / 谢钢 / 啜二勇 / 岳旸 / 张华 / 王新华 / 张莉莎 / 吴健 / 尹东军 / 朱子墨 / 尹馨梓 / 乔欣 / 赵吉,剧情 / 爱情,中国大陆,40,40,7.9,3810
女子特警队,2000,陈胜利,谭力,罗斌 / 梁静 / 颜红君 / 雷敏 / 孙杨,剧情,中国大陆,14,46,7.9,3121
末代皇帝,1988,周寰 / 张建民,王树元,陈道明 / 朱旭 / 朱琳 / 罗历歌 / 郑天玮 / 郭霄珍 / 黄月美 / 蓝天野 / 穆宁,剧情 / 传记 / 历史,中国大陆,28,45,7.9,2536
剧场,2014,杨文军,严歌苓,陈数 / 翟天临 / 孙淳 / 种丹妮 / 梁丽 / 鲍大志 / 师春玲 / 崔新琴 / 霍璇,剧情 / 爱情 / 历史,中国大陆,34,45,7.9,1192
江山风雨情,2003,陈家林,朱苏进,李强 / 张澜澜 / 刘威 / 李丁 / 陈道明 / 陈宝国 / 王刚 / 王绘春 / 牛莉,历史 / 战争,中国大陆,45,45,7.9,1365
雪花那个飘,2010,安建,高满堂,张译 / 刘威葳 / 齐欢 / 毛孩 / 潘雨辰 / 涂松岩 / 赵君 / 丁勇岱 / 白志迪 / 王丽云 / 王志华 / 牛飘 / 冯雷 / 舒耀瑄 / 刘洁 / 解惠清 / 周知 / 徐梵溪 / 周璞,剧情,中国大陆,38,45,7.9,1225
风雨西关,2005,徐耿,李蔚玮 / 傅琦然 / 娅子,孙俪 / 陈坤 / 高云翔 / 谢娜 / 刘晓洁 / 刘牧 / 傅淼 / 朱琳 / 蒲冰墨 / 李勤勤 / 铁政 / 黄若萌 / 钱勇夫 / 周野芒,剧情 / 爱情,中国大陆,40,45,7.9,679
男生学院自习室,2014,主页菌,,王俊凯 / 王源 / 刘志宏 / 易烊千玺,短片,中国大陆,10,6,7.9,5487
局中局,2006,刘江,,于和伟 / 许晴 / 殷桃,剧情,中国大陆,28,,7.8,281
大宋王朝赵匡胤,1995,顾琴芳 / 王洪湛,赵国林 / 杜宝贵 / 吕志英,陈希光 / 陈剑月,历史,中国大陆,22,,7.8,70
孙子谋略,2001,腾敬德,胡建新,师小红 / 杨洪武 / 李洪涛 / 陈剑月 / 金玉婷 / 郭霄珍 / 侯永生 / 陈天陆,历史 / 战争,中国大陆,22,45,7.8,73
惊涛,1999,周力,何继青 / 赵琪 / 范军昌,胡军,剧情,中国大陆,14,,7.8,79
风云传奇,2011,刘一志,白一骢,谢君豪 / 马洪刚 / 陆玲,,中国大陆,29,,7.8,420
蹉跎岁月,1982,蔡晓晴,叶辛,郭旭新 / 赵越 / 肖雄 / 李龙吟 / 丛林 / 李林选 / 叶千荣 / 周虹 / 陈玛娅 / 肖林 / 林永坤 / 牛星丽 / 李翔 / 辛汉 / 李芹 / 张世明 / 晴子 / 大明 / 周谅量,,中国大陆,4,,7.8,91
屈原,1999,张今标,吴傲君 / 罗石贤,蒋恺 / 谭非翎 / 王姬,传记 / 历史,中国大陆,20,,7.8,126
光荣之旅,2000,王文杰,,濮存昕 / 朱琳 / 史兰芽 / 罗刚 / 高明 / 刘玫 / 颜丙燕 / 马跃,剧情 / 爱情,中国大陆,20,40,7.8,132
遍地英雄,2005,周力,周力,刘涛 / 于小伟 / 冯远征 / 连奕名 / 王庆祥 / 李佳 / 李易祥 / 谭凯 / 陈创 / 柏青 / 秦卫东,战争,中国大陆,28,45,7.8,168
娘,2011,曲丽君,曲丽君,斯琴高娃 / 宋春丽 / 刘佳 / 杜源 / 徐秀林 / 刘琳 / 刘敏涛 / 于晓光 / 苏丽 / 顾艳 / 王伟光 / 孙铁 / 巩峥 / 迟嘉,家庭,中国大陆,52,46,7.8,230
百变马丁,2015,张天晓 / 周磊 / 贾立,姚倩 / 洪文佳 / 柯萝,姚培华 / 游军 / 张安琪,儿童,中国大陆,52,15,7.8,237
百年往事,2008,穆德远,都梁,刘佩琦 / 张嘉译 / 郑晓宁 / 姚晨,剧情,中国大陆,40,,7.8,239
山口山战记之太阳井,2016,核桃,邹洵,,,中国大陆,10,20,7.8,111
荀慧生,2007,夏钢,,娄宇健 / 马境 / 谢园,,中国大陆,28,,7.8,272
侦探成旭之千年迷局,2008,刘逢声,王倦,于荣光 / 王力可 / 唐于鸿 / 许凝,悬疑 / 犯罪 / 冒险,中国大陆,30,40,7.8,295
幸福家庭,2001,白羽,,关咏荷 / 李立群 / 陈龙 / 姜武,,中国大陆,20,,7.8,273
生命因你而美丽,2003,杨文军,张巍 / 洪帆,袁泉 / 李小冉 / 邵兵 / 高鑫,,中国大陆,20,,7.8,261
走过幸福,2003,叶大鹰,万方,孙红雷 / 周韵 / 丁志城 / 严晓频 / 刘桦 / 徐敏 / 石燕京 / 咏梅,剧情 / 家庭,中国大陆,22,,7.8,361
我爱你，再见,2006,李羿兵,洁尘,俞飞鸿 / 黄觉 / 梁静 / 宗峰岩 / 于明加 / 常景如 / 梅莉那 / 孙一明 / 初星一 / 刘宝文 / 薛淑杰,剧情 / 爱情,中国大陆,20,45,7.8,457
最后的王爷,2008,韩刚,杨晓雄,冯远征 / 徐帆 / 齐欢 / 梁丹妮 / 高冬平 / 荆明华 / 雷恪生 / 黄河,剧情 / 古装,中国大陆,38,,7.8,511
白银谷,2004,苏舟,邓原,杜雨露 / 宁静 / 刘威 / 侯勇 / 赵君 / 刘莉莉,剧情 / 古装,中国大陆,45,,7.8,580
致命邂逅,2000,丁黑,张欣,涓子 / 袁立 / 辛柏青 / 廖凡 / 朱宏嘉 / 王千源,剧情 / 爱情 / 家庭,中国大陆,20,40,7.8,614
谢谢你曾经爱过我,2007,傅东育,王蕙玲,赵薇 / 庹宗华 / 周一围 / 秦海璐 / 任伟 / 马睿 / 潘虹 / 舒耀瑄 / 周野芒 / 王传君 / 张先衡 / 曹毅,剧情 / 爱情 / 家庭,中国大陆,28,54,7.8,2530
结婚十年,2002,高希希,许波,徐帆 / 陈建斌 / 史可 / 洪剑涛 / 牛莉 / 肖雄 / 吴京安 / 牛星丽,剧情,中国大陆,20,46,7.8,2747
龙须沟,龙须沟,李诚儒 / 王志强 / 李伟,李诚儒,李诚儒 / 马以 / 蔡雯艳 / 郑天玮 / 杨平友,剧情 / 历史,中国大陆,32,45,7.8,208
你在微笑我却哭了,2003,马俪文,薛晓路 / 刘德濒,高圆圆 / 张志忠 / 孙嘉一 / 黄梅莹 / 左翎 / 文章 / 刘欢 / 田小洁 / 林雨申 / 石维坚 / 盖克 / 王柠 / 宋宁峰 / 李飞 / 董为民 / 苏勤 / 杜军 / 董玥,剧情 / 家庭,中国大陆,22,45,7.8,745
大法官,1998,唐敬睿,,尤勇 / 刘佩琦 / 杨立新,,中国大陆,25,,7.8,58
尖叫制片厂,2015,肖颖,林桌为 / 邹圆婧,一宪 / 张弛 / 高小黑 / 大超 / 桃子,喜剧 / 短片,中国大陆,12,5,7.8,47
天一生水,2004,黄磊,黄磊,黄磊 / 马伊琍 / 范冰冰 / 孙莉 / 耿乐 / 刘德凯 / 王劲松 / 陆毅 / 李解 / 铁伟光 / 麻维江,爱情 / 家庭 / 传记 / 历史 / 古装,中国大陆 / 浙江宁波,40,,7.8,773
浪迹天涯,2002,刘二威,马志全,吴若甫 / 咏梅 / 李小冉 / 张明健 / 陶慧敏 / 吴佳尼,剧情 / 历史 / 武侠 / 古装,中国大陆,30,40,7.8,611
我的兄弟姐妹,2004,俞钟 / 文隽,刘毅 / 李斌华 / 郎雪枫 / 胡蓉蓉,李幼斌 / 刘晓庆 / 杨恭如 / 何冰 / 崔林 / 周韵 / 李尚义 / 景岗山 / 王奎荣 / 石兆琪 / 吕凉 / 石云鹏 / 杨丽晓 / 林静,剧情,中国大陆,20,45,7.8,2121
面,2009,RAY / PENNY,RAY / PENNY,,,中国大陆,1,,7.8,36
风雨丽人,1992,张静斌,,宋春丽 / 许亚军 / 茹萍 / 金梦,,中国大陆,28,,7.8,217
都市疑案,1995,姚守岗,曹正文 / 斯民三 / 陆寿钧,王诗槐 / 荣蓉 / 张伟 / 郝彬,剧情 / 悬疑 / 惊悚 / 犯罪,中国大陆,16,45,7.8,55
说老公坏话,2003,罗卉,,刘欣 / 赵燕国彰 / 董晓燕 / 郭涛,剧情,中国大陆,24,,7.8,46
开心边角料,2014,林柯,,孙恺妍 / 乔杉,剧情 / 喜剧,中国大陆,100,25,7.8,60
黑豹突击队,1984,陈俊中 / 何为,,杨时辉 / 李保民 / 王家峰 / 王治军 / 赛家胜 / 高扬 / 李福全 / 钟伟 / 宋超 / 李吉良 / 扬家兴 / 黄林民 / 熊中斌 / 肖蓓 / 兰永才 / 齐华军 / 阎世强,,中国大陆,4,,7.8,62
玫瑰刺,2009,李琳,臧里 / 臧希,李立群 / 曾宝仪 / 程前,剧情,中国大陆,24,40,7.8,56
一代枭雄,1986,,,王华 / 范冬雨 / 李芸 / 陈观泰 / 夏天 / 古扎丽努尔,动作 / 传记 / 武侠,中国大陆 / 香港,10,,7.8,56
大屋的丫环们,1993,白羽,朱月瑜,许还山 / 王志文 / 于慧 / 张咏,,中国大陆,5,,7.8,49
各就各位,2002,史晨风,姜伟,姜武 / 高虎 / 何琳 / 刘蓓 / 陶虹 / 邵兵 / 何冰,剧情,中国大陆,18,,7.8,59
庄妃轶事,1988,王扶林,,柏寒 / 贾真珍 / 贾真珍,,中国大陆,12,,7.8,82
圣水湖畔,2005,,何庆魁,高秀敏 / 雷恪生 / 王红梅 / 邹德江 / 郭铁城 / 李威 / 于莉红 / 傅百良 / 何树成 / 李萱 / 姜文艺 / 陈相贵 / 姚义辉,,中国大陆,20,,7.8,93
祈望,2008,尤小刚,杜诗筠,孙淳 / 茹萍 / 何赛飞 / 李崇霄 / 王馥荔 / 刘之冰 / 万妮恩,剧情 / 爱情,中国大陆,32,40,7.8,89
警坛风云,1998,黄健中,,李诚儒 / 王茜 / 董勇 / 马晓晴 / 李宗翰 / 周迅 / 贾宏声 / 孔琳 / 黄翀,剧情 / 悬疑 / 犯罪,中国大陆,30,40,7.8,101
海的誓言,2004,付永强,小汐 / 张健,陈晓东 / 高圆圆 / 李冰冰,剧情 / 爱情,中国大陆,25,,7.8,106
乡下人,1995,阿因,张林枝,史戈 / 张晓林 / 路羽,,中国大陆,29,,7.8,98
大明帝国之夜来风雨,2007,郭少雄 / 李文龙,陈涛 / 陈文贵,张晨光 / 任东霖 / 秦堰 / 郝蕾 / 张子琪,剧情 / 古装,中国大陆,30,,7.8,135
英雄虎胆,2006,陈健,虹儿 / 丁一三,刘小锋 / 王静 / 刘交心 / 冯春哲 / 周国宾 / 牟云 / 杨军生 / 曾昂 / 韩英群 / 李飞 / 高斯 / 黄勇 / 韦滕峰 / 金鑫 / 马勇 / 诸家俊,剧情 / 战争,中国大陆,23,45,7.8,193
红岩,1999,何群,冉成淼 / 余季,陈宝国 / 宋春丽 / 石维坚,剧情,中国大陆,18,,7.8,192
明珠游龙,2012,田少波,徐子沅,宋洋 / 杨净如 / 刘淼淼 / 吴静一 / 郑茜 / 谢闻轩 / 纳伊莎 / 丁宇辰,剧情,中国大陆,30,40,7.8,221
马可·波罗,1982,吉奥里亚诺·蒙塔尔多,,肯·马歇尔 / 伯特·兰卡斯特 / 英若诚 / 伦纳德·尼莫伊 / 恩和森 / 苗苗,传记 / 历史 / 冒险,意大利 / 中国大陆,8,495分钟(日本电视首播版),7.8,202
护国军魂传奇,2011,何澍培,王倦,于荣光 / 张铁林 / 赵文瑄 / 谢君豪 / 郑则仕 / 高明 / 吴樾 / 王力可 / 朱晓渔 / 宋运成,历史,中国大陆,37,40,7.8,263
单亲之家,1996,陶玲玲,杜诗筠,邬倩倩 / 王绘春 / 田成仁 / 李岚 / 刘亚津 / 佟凡 / 舒畅,剧情,中国大陆,23,45,7.8,336
乱世香港,1990,王史创 / 段果平 / 张晓虎,杨白钊,李世轩 / 张青 / 袁玫 / 郭昶 / 程前,,中国大陆 / 香港,40,,7.8,335
小野兽花店,2015,张岩 / 唐若丁,巩雪 / 李昂 / 张岩,胡可 / 王宫良 / 厉娜 / 赵魏 / 谭歆柔 / 易凝 / 李咏儿 / 张子萱 / 李晟 / 陈亦飞,爱情,中国大陆,10,25,7.8,560
那五,1988,谢添,邓友梅 / 魏铮,冯巩 / 倪萍 / 牛群 / 张帆,,中国大陆,5,,7.8,475
芙蓉诀,2015,黎涛,彭亮 / 杨晶 / 刘益 / 张鹏举,郑曦 / 郑媛元 / 徐海乔 / 石文中 / 尤勇 / 刘桦 / 王乙竹 / 何音,爱情 / 古装,中国大陆,50,45,7.8,260
当爱已成往事,2009,梦继,杨宁,高云翔 / 李光洁 / 郝蕾 / 唐于鸿 / 白凡 / 谭涛 / 母丹 / 徐幸,剧情 / 爱情,中国大陆,32,,7.8,368
罪证,1999,尹力,周力军,尤勇 / 陈宝国 / 王姬 / 宋春丽 / 常远 / 肖辉,犯罪,中国大陆,20,40,7.8,377
泪痕剑,2005,李路 / 杨小雄,古龙,焦恩俊 / 蔡少芬 / 王辉 / 常铖 / 汤钧禧 / 高露 / 张晋,剧情 / 武侠,中国大陆 / 香港,35,40,7.8,696
天剑群侠,2005,刘海镇,,邵峰 / 岳翎 / 孙耀威 / 薛佳凝,爱情 / 武侠,中国大陆,30,,7.8,971
五号特工组,2007,赵青 / 虎子,潘军,刘琳 / 于震 / 原华 / 王丽坤 / 王千源 / 施京明 / 高露 / 淳于珊珊,剧情,中国大陆,30,45,7.8,2850
甘十九妹,1996,王文杰,李鲁轲 / 萧逸,张子健 / 杨曼琴 / 颜丙燕 / 刘玉华 / 曲宝刚 / 王志刚 / 张富民 / 韩春玉 / 武静平,爱情 / 武侠,中国大陆,24,45,7.8,5750
半路夫妻,2005,刘惠宁,彭三源,陈小艺 / 孙红雷 / 张嘉译 / 张少华 / 高秀敏 / 程愫 / 金莉莉 / 林源,剧情 / 家庭,中国大陆,28,54,7.8,5058
历史转折中的邓小平,2014,吴子牛,龙平平 / 张强 / 黄亚洲 / 魏人,马少骅 / 萨日娜 / 张云立 / 张嘉译 / 王茜华 / 沈傲君 / 何琳 / 朱宏嘉 / 巫刚 / 印小天 / 金鑫 / 宋佳 / 高珑珂 / 宋晓英 / 戴春荣 / 曾红生 / 谢钢 / 徐平 / 李光复 / 孙淳 / 张光北 / 王伯昭 / 舒耀瑄 / 徐纯学 / 江庚辰 / 逯长恩 / 于晓光 / 杨梓铎 / 秦子越 / 温浩铎 / 王乐君 / 廖京生 / 丁海峰 / 肖天 / 温玉娟 / 杜志国,剧情 / 传记,中国大陆,48,40,7.8,5184
青岛往事,2015,张新建,赵冬苓,黄渤 / 巩峥 / 刘向京 / 傅淼 / 黄小蕾 / 萨日娜 / 王绘春 / 王凯 / 瑛子 / 陈逸恒 / 黄诗佳 / 宋佳伦 / 傅晶,剧情,中国大陆,42,,7.8,4706
中国式离婚,2004,沈严,王海鸰,陈道明 / 蒋雯丽 / 左小青 / 咏梅 / 贾一平 / 吕中 / 石维坚 / 白涛 / 陈虹池 / 史磊,剧情 / 家庭,中国大陆,23,42,7.8,10990
你是我兄弟,2010,刘惠宁,彭三源,邓超 / 张嘉译 / 董洁 / 张雷雨 / 代乐乐 / 牛骏峰 / 关晓彤 / 史可 / 许娣 / 刘威,剧情 / 家庭,中国大陆,36,45,7.8,8999
重案六组3,2009,徐庆东,王茜 / 姜杨 / 申捷 / 余飞,王茜 / 丁志城 / 张潮 / 王超 / 蓉卓 / 郭昊伦 / 肖聪,剧情 / 悬疑 / 犯罪,中国大陆,36,46,7.8,3320
别了，温哥华,2003,赵宝刚,高璇 / 任宝茹,赵子琪 / 陈坤 / 李小冉 / 姜武 / 汪俊 / 姜宏波 / 廖凡 / 陈大明,剧情 / 爱情,中国大陆,22,47,7.8,11659
错点鸳鸯戏点鸳鸯,2012,谭锐铭 / 寇占文,金尊 / 马双双,赵丽颖 / 戚迹 / 韩栋 / 周放 / 郭冬冬 / 宋轶,剧情,中国大陆,50,,7.8,4160
报告老板之豪言壮旅,2014,刘循子墨,柯达,白客 / 刘浩 / 刘循子墨 / 张本煜 / 柯达 / 孔连顺 / 胡洁琼 / 乔若熙,喜剧,中国大陆,7,25,7.8,6952
幸福像花儿一样,2005,高希希,王宛平 / 石钟山,孙俪 / 邓超 / 辛柏青 / 殷桃 / 于滨 / 王丽云 / 白志迪 / 王乙竹 / 田玲 / 李鑫雨 / 唐孜娣 / 周宗印,爱情,中国大陆,32,40,7.8,22016
我是特种兵,2011,刘猛,刘猛,谷智鑫 / 徐佳 / 刘晓洁 / 任天野 / 任柯诺 / 何达 / 傅程鹏 / 郎峰 / 侯勇 / 王奎荣 / 周惠林 / 杨舒 / 杨烁 / 赵荀,剧情 / 战争,中国大陆,24,45,7.8,9182
不要和陌生人说话,2001,张建栋,薛晓路 / 姜伟,冯远征 / 梅婷 / 王学兵 / 董晓燕 / 曹卫宇 / 王海平,剧情 / 家庭,中国大陆,23,40,7.8,29612
杨门女将,2001,卫翰韬 / 黄伟明 / 袁英明,郑怀兴 / 郑宜庸 / 王莉芝,李若彤 / 李绮虹 / 郑佩佩 / 张智尧 / 连凯 / 宁静 / 陈国邦 / 蔡晶 / 王新芬 / 金晶 / 王渝文 / 岳翎 / 宋怡霏 / 童爱玲 / 孙莉 / 郭晋安 / 吴樾 / 黄智贤 / 张锦程 / 徐敏 / 韩童生 / 戴春荣 / 谢韵仪 / 尹扬明 / 柯叔元 / 梁家仁 / 林明伦 / 黄达亮 / 张山 / 原子鏸 / 封佳奇 / 陆琦蔚,爱情 / 历史 / 战争 / 古装,中国大陆,40,,7.8,11851
橘子红了,2002,李少红,夏美华 / 郑重 / 王要,周迅 / 归亚蕾 / 黄磊 / 寇世勋 / 贾妮 / 沈畅 / 张春年 / 郑重,剧情 / 爱情 / 家庭 / 古装,中国大陆,25,45,7.8,37072
灵魂摆渡2,2015,巨兴茂,小吉祥天,于毅 / 刘智扬 / 肖茵 / 杨紫 / 马可 / 梁椰雯 / 宣璐 / 王梦婷 / 王千赫 / 信鹏 / 赵晓苏 / 蔡子伦 / 杨志刚 / 黑子 / 乔杉 / 陈炳强 / 姜广涛 / 陈洁,剧情 / 惊悚 / 恐怖,中国大陆,20,40,7.8,17670
京华烟云,2005,张子恩,林语堂 / 张永琛,赵薇 / 潘粤明 / 邱琦雯 / 陈宝国 / 黄维德 / 王刚 / 赵奎娥,剧情 / 爱情 / 家庭 / 战争,台湾 / 中国大陆,44,46,7.8,24251
雪豹,2010,陈皓威 / 杜玉明,张健,文章 / 陶飞霏 / 朱杰 / 潘泰名 / 于震 / 杜玉明 / 乔鹏樾 / 吴秀波 / 侯天来 / 马卫军 / 王奎荣 / 张政勇 / 黄俊鹏 / 何政军,剧情 / 战争,中国大陆,40,40,7.8,13375
水月洞天,2003,梁国冠 / 李达超,陈曼玲,于波 / 蔡少芬 / 杨俊毅 / 陈法蓉 / 张晋 / 杨光 / 徐少强 / 张茜 / 卢星宇,奇幻,中国大陆,30,46,7.8,12698
雪山飞狐,1991,李朝永,金庸,孟飞 / 龚慈恩 / 伍宇娟 / 慕思成 / 汤镇宗 / 王璐瑶,剧情 / 武侠 / 古装,中国大陆 / 台湾,40,53,7.8,11251
小别离,2016,汪俊,何晴 / 鲁引弓,黄磊 / 海清 / 张子枫 / 朱媛媛 / 韩青 / 汪俊 / 陈数 / 陈小纭 / 胡先煦 / 赵今麦 / 江语晨 / 邬君梅 / 高明 / 王姬 / 王俊凯 / 王源 / 易烊千玺 / 王维维 / 宋晓英 / 金溪 / 冯嘉怡 / 陈东 / 魏一 / 崔慕燕 / 路东昌 / 希茜 / 李承炫 / 吴思丹 / 李天宇 / 刘芮麟 / 王佳宇 / 尚丽芬 / 达伦·格罗夫纳,剧情 / 家庭,中国大陆,45,45,7.8,24706
上错花轿嫁对郎,2001,张子恩,童边 / 阡陌 / 朱国芳 / 严朴勤 / 席绢(原著),黄奕 / 李佳璘 / 聂远 / 沙溢 / 师小红 / 郑毓芝  / 王慧娟,剧情 / 喜剧 / 爱情 / 古装,中国大陆,20,43,7.8,45763
