剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
云水怒,2015,嵇天毅,刘红焰,徐洪浩 / 刘晓洁 / 赵荀 / 齐芳 / 王庆祥,剧情 / 战争,中国大陆,44,45,4.9,108
我的西游,2014,邢潇,今何在,张博涵 / 肖阳 / 黄一琳 / 徐子菲 / 刘鑫鹏 / 孔庆冰 / 穆泉 / 张燕妮 / 邓立超,喜剧,中国大陆,20,,4.9,118
星座方程式,2011,刘全玮,邓芸,张俪 / 王啸坤 / 张丹峰 / 曹媛媛,剧情 / 爱情,中国大陆,12,21,4.9,101
狼烟,2009,苏舟,王维 / 嵇道青,罗嘉良 / 陈慧珊 / 侯勇 / 巫刚 / 伊能静 / 殷桃,剧情,中国大陆,30,,4.9,68
诡案,2015,刘嘉良,,吴弘 / 马歌 / 廖望 / 是元介 / 黄澄澄 / 郎祖筠 / 屈中恒,剧情 / 爱情 / 悬疑,中国大陆,10,26,4.9,82
冲出月亮岛,2015,陈伟祥,钱林森,朱泳腾 / 韩雪 / 安泽豪 / 张天霖 / 丁嘉旭 / 任东霖,剧情 / 战争,中国大陆,35,,4.9,60
大话江湖,2010,王丹,,张少华 / 何晶晶 / 赵亮 / 姜洋 / 杨臣刚,,中国大陆,36,,4.9,54
鸭梨公司,2013,王朋,王朋 / 戴乐 / 于鹏,李梦雪 / 赵贵东 / 王俊雅 / 于轩鸿灏,剧情,中国大陆,12,5,4.9,56
见诡,2015,,,高宇 / 舒遥,惊悚,中国大陆,10,,4.9,35
整容季,2016,吴强,谢梦梦,高仁 / 林珠恩 / 赵敏成 / 马秋子 / 薛琪,,中国大陆,20,30,4.9,95
百变五侠之我是大明星,2016,,,大张伟 / 贾玲 / 沈凌 / 瞿颖 / 白凯南,喜剧,中国大陆,24,,4.9,193
家有儿女新传,2008,綦小卉 / 杨平,臧里,郑佩佩 / 午马 / 赵毅,喜剧 / 家庭 / 儿童,中国大陆,30,,4.9,118
丑女无敌,2009,蒋家骏,韩阳 / 施展,李欣汝 / 刘晓虎 / 毛俊杰 / 张亚飞 / 李芯逸,,中国大陆,40,,4.9,2048
千金女贼,2015,周晓鹏 / 马华干 / 陈玉珊,陈玉珊,唐嫣 / 刘恺威 / 杨蓉 / 杨祐宁 / 张萌 / 臧洪娜 / 邰智源 / 郭子渝 / 魏千翔 / 翟天临 / 郑毓芝,剧情 / 爱情,中国大陆,41,40,4.9,6716
风影,2012,王利兴,王辉 / 李卓霖 / 邓晓刚,李卓霖 / 张若昀 / 吴承轩 / 杜玉明 / 刘小锋 / 侯传杲,战争,中国大陆,32,,4.9,131
倚天屠龙记,2009,于敏,金庸 / 刘毅 / 王曾静 / 曹逸鸣 / 马帅,邓超 / 安以轩 / 刘竞 / 张智尧 / 何琢言 / 张檬 / 谭非翎 / 臧金生 / 王菁华 / 马羚 / 于承惠 / 王媛可 / 何佳怡 / 胡东,剧情 / 动作 / 爱情 / 武侠,中国大陆,40,46,4.9,6821
璀璨人生,2013,柯翰辰,如萍,何润东 / 李沁 / 阚清子 / 张勋杰 / 杨雨婷 / 杨旻娜 / 尹昭德  / 张衣 / 周晓涵 / 缪俊杰 / 刘文治  / 张子枫,剧情,中国大陆,80,45,4.9,2591
微时代,2014,刘一志,陈宝华,肖雨雨 / 迪丽热巴 / 李溪芮 / 张云龙 / 高伟光 / 张彬彬 / 杨诚诚 / 边宇 / 杨幂 / 余文乐 / 周笔畅 / 金汎 / 谭维维 / 陈法蓉,剧情 / 爱情,中国大陆,40,,4.9,1914
御姐归来,2017,田少波,关仁山,安以轩 / 朱一龙 / 侯京健 / 吴佳尼 / 汤镇宗 / 吴艳 / 王钧赫 / 陈牧扬 / 李宜娟 / 郑晓宁 / 黄梦莹,剧情 / 爱情,中国大陆,36,45,4.9,2278
网球王子,2008,傅东育,王博 / 瞿韵 / 许斐刚,秦俊杰 / 柏栩栩 / 张超 / 张殿菲 / 乔任梁 / 薛之谦 / 杨德民 / 巫迪文 / 毛方圆 / 战菁一 / 向鼎 / 姜宏波 / 宋晓波 / 钟凯 / 张晓晨,剧情,中国大陆,20,46,4.9,3058
我与你的光年距离,2017,猫的树,杨楠 / 杨美味 / 玉朵朵,宋威龙 / 周雨彤 / 王以纶 / 高熙儿 / 王旭东 / 张南,爱情 / 奇幻,中国大陆,20,25,4.9,4654
无法拥抱的你,2017,猫的树,,张予曦 / 邢昭林 / 戴景耀 / 徐开骋,剧情 / 爱情 / 奇幻,中国大陆,32,25,4.9,3660
美好生活,2018,刘进,徐兵,张嘉译 / 李小冉 / 宋丹丹 / 牛莉 / 李乃文 / 辛柏青 / 姜妍 / 程煜 / 陈美琪 / 岳以恩 / 梁天 / 买红妹 / 李洪涛 / 扈耀之 / 姬他 / 孙浩 / 李梦男 / 吴珏瑾 / 闾汉彪,剧情 / 爱情,中国大陆,45,45,4.9,18981
特种兵之霹雳火,2016,刘猛,刘猛 / 魏笑宇,任天野 / 牟星 / 程愫 / 任柯诺 / 陈美霖 / 李飞 / 吴京,剧情 / 动作 / 战争,中国大陆,40,45,4.9,1841
凡人的品格,2017,徐宗政,秦鹏 / 王佩晨,林永健 / 蒋欣 / 童蕾 / 梁振伦 / 白志迪 / 张宇菲 / 阿楠 / 张戈 / 解至腾 / 杜宁林,剧情 / 爱情,中国大陆,45,45,4.9,1972
摇摆女郎,2005,杨文军,徐萌,叶童 / 王喜 / 曾宝仪 / 林熙蕾 / 王海珍 / 薛佳凝 / 胡兵 / 曾志伟 / 孟广美 / 钱泳辰 / 任天野,剧情,中国大陆,42,,4.9,376
舰在亚丁湾,2014,舒崇福,周振天,范志博 / 黑子 / 胡可 / 王韦智 / 王同辉 / 崔可法 / 马以 / 李依馨 / 战姿含 / 杨晓丹 / 徐飒 / 王梅 / 巴宁 / 丁宁 / 谢振伟 / 王大宇 / 张姝 / 高峰 / 黄杨 / 安笑歌 / 杜旭东 / 王静 / 王强,剧情,中国大陆,36,40,4.9,123
明星志愿,2016,柳东瀚,徐婷 / 王旭,沈浩晨 / 王瑞子 / 彦希 / 马春瑞 / 封佳奇 / 高蓓蓓 / 卢星宇 / 安祐德 / 彭昱畅 / 易柏辰,剧情,中国大陆,24,45,4.9,1823
少林寺之大漠英豪,2010,都晓,,鲍国安 / 计春华,剧情,中国大陆,60,45,4.9,285
闺中密友,2013,易寒,郑凯南 / 王淇瑶 / 卢炜,杜若溪 / 洪小铃 / 严屹宽 / 陶慧娜 / 赵丽娟 / 由力 / 徐黄丽,剧情 / 爱情,中国大陆,40,,4.8,121
感动生命,2012,陈燕民,陈燕民,王志文 / 霍建华 / 李诚儒 / 张铁林 / 徐敏 / 刘思言 / 张浩天 / 徐囡楠 / 柳健 / 颜丙燕 / 金戈 / 王格格,剧情,中国大陆,30,,4.8,444
调皮王妃,2015,兰世宁,琳听,邓琳 / 苗韵桐 / 赵菲 / 高江 / 梁振伦 / 程意涵,喜剧 / 爱情 / 古装,中国大陆,40,26,4.8,415
姥爷的抗战,2013,蒋钦民,鲍光满 / 高山 / 沿子,王学圻 / 蒋勤勤 / 李子雄 / 吕一 / 冯静 / 张梓烈 / 李勤勤 / 李璐茜 / 祝涛,剧情 / 战争,中国大陆,34,40,4.8,157
我为宫狂,2013,刘宁,杨楠 / 王莉萱,孙耀琦 / 张哲瀚 / 麦迪娜 / 刘滨 / 陶灏景 / 袁姗姗 / 杨蓉 / 陈丹婷,剧情 / 爱情 / 奇幻 / 冒险,中国大陆,9,26,4.8,662
我的老爸是奇葩,2017,刘飚,张挺 / 王越,韩童生 / 陶慧敏 / 经超 / 张佳宁 / 王子 / 张晨光,喜剧 / 家庭,中国大陆,48,45,4.8,251
武工队传奇,2013,赵浚凯,孙铎 / 常潇湘 / 陈逸星,谷智鑫 / 赵子惠 / 斌子 / 鲍鲲,,中国大陆,40,45,4.8,235
三国热,2014,徐雷,,张嘉倪 / 陈玺旭 / 李健仁 / 李林 / 孟鹏 / 郑景天 / 曹冬冬,喜剧,中国大陆,6,25,4.8,197
不是不想嫁,2014,甘露,刘畅,张俪 / 涂松岩 / 任伟 / 张璇 / 马元 / 张晨光 / 涓子 / 艾如 / 张檬 / 宗峰岩 / 冯雷 / 王劲松 / 魏智 / 姚刚 / 聂雅亮 / 徐美玲 / 薛俨,剧情 / 爱情 / 家庭,中国大陆,32,,4.8,141
卧底,2014,蒲腾晋 / 李志强,张子洋 / 凌云,傅程鹏 / 周丽淇 / 李泽锋 / 胡亚捷 / 刘丛丹,剧情,中国大陆,40,45,4.8,131
邮差,2015,何流 / 白杨,,张粟 / 李幼斌 / 涩谷天马 / 丁宁 / 吴天瑜 / 罗二羊 / 薛山 / 张竞达 / 史兰芽 / 李梦男 / 冯千 / 张弓 / 钱志 / 李宏伟 / 祁映诺 / 张博 / 安东尼·加瓦德 / Drago Lazetich / 丹尼·萨莱 / 伊万·波诺马连科,剧情,中国大陆,38,,4.8,94
我家有个赵大咪,2013,高林豹,,修杰楷 / 张伦硕 / 潘时七 / 严昆 / 文梦洋 / 张嘉 / 刘凌薇,剧情 / 喜剧,中国大陆,32,,4.8,132
娘家的故事2,2010,白楠,永展编剧群,桑叶红 / 何赛飞 / 王骏毅 / 赵越 / 尚于博,剧情 / 爱情,中国大陆,80,45,4.8,96
九天神话,2013,西山居,,,历史,中国大陆,10,,4.8,37
错嫁,2011,罗灿然,邓月娇,甘婷婷 / 李彩桦 / 万思维 / 杜旭东,剧情,中国大陆,32,,4.8,64
屌丝夫妻,2013,秦教授,,秦教授 / 宋翊菲,,中国大陆,5,23,4.8,61
映山红,2015,黄力加,薛晓路,叶璇 / 黄小蕾 / 田海蓉 / 莫小棋,剧情,中国大陆,30,,4.8,67
烽火儿女情,2011,刘逢声 / 徐惠康,杨曼丽,戴娇倩 / 刘恺威 / 蒋毅 / 朱紫汶 / 倪齐民 / 陆昱霖 / 王琳 / 陈莎莉,剧情 / 爱情,中国大陆,40,,4.8,93
西施秘史,2012,尤小刚,李晓明 / 柯章和,马景涛 / 邬靖靖 / 陈浩民 / 骆杰 / 马德,爱情 / 古装,中国大陆,41,40,4.8,570
嘿，孩子！,2016,杨亚洲,张瀚予,蒋雯丽 / 李小冉 / 刘天佐 / 郭晓东 / 韩青 / 齐溪 / 郑恺 / 白志迪 / 姜宏波,剧情 / 家庭,中国大陆,50,45,4.8,764
陪你到世界的尽头,2008,刘立立,林龄龄,许绍洋 / 陈婷 / 张玉嬿 / 萧大陆,,中国大陆,35,,4.8,38
春光灿烂猪九妹,2011,范小天,王远 / 范小天 / 王勃 / 张超,陈乔恩 / 乔任梁 / 邓莎 / 徐海乔 / 陈龙 / 刘小锋 / 刘孜 / 江奇霖 / 刘锐,,中国大陆,35,40,4.8,411
合适婚姻,2010,周耀杰,周耀杰,刘莉莉 / 温峥嵘 / 于洋 / 谢园 / 桑叶红 / 李勤勤 / 秦卫东 / 魏骏杰 / 王骏毅 / 王志刚,剧情,中国大陆,25,,4.8,49
龙珠传奇之无间道,2017,朱少杰 / 周远舟,李亚玲,杨紫 / 秦俊杰 / 舒畅 / 茅子俊 / 斯琴高娃 / 韩承羽 / 刘学义 / 孙蔚 / 何中华 / 卢星宇 / 黄海冰 / 张维娜 / 黄天崎 / 闵春晓 / 刘立伟 / 王艺禅 / 刘锡明 / 程诚 / 谢宁,剧情 / 爱情 / 古装,中国大陆,90,35,4.8,11301
如意,2011,张自强,吴牧耘,杨幂 / 刘恺威 / 朱泳腾 / 刘雪华 / 吕佳容 / 张晨光 / 寇振海 / 俞小凡,剧情 / 爱情,中国大陆,35,46,4.8,3117
幸福有配方,2017,董力 / 沈雷,韩素真,归亚蕾 / 董勇 / 黄觉 / 刘一含 / 舒砚 / 赵子琪 / 刘文治  / 许还山 / 李昶,剧情 / 家庭,中国大陆,42,45,4.8,662
我的保姆手册,2018,梁昊,陈一诺,郑爽 / 英迪帕·塔尼 / 虞祎杰 / 郑丞丞 / 刘彤 / 吕佳容,爱情,中国大陆,20,30,4.8,4993
万能图书馆,2018,易小星 / 张喆,姜坤 / 侯锦涛,易小星 / 刘维 / 孔连顺 / 邵芸 / 林千鹿 / 王佳慧 / 刘浩 / 李艺彤 / 张绍刚 / 李诞 / 池子 / 白客 / 于白水 / 张华宇 / 葛布 / 沈南 / 高华阳 / 柯达 / 杨迪 / 金岩 / 刘循子墨 / 张本煜,喜剧 / 奇幻,中国大陆,24,24,4.8,4325
热血勇士,2017,刘涛,赵颖,林雨申 / 马德钟 / 张璇 / 康华 / 秦伯坤,战争,中国大陆,45,45,4.8,280
斗破苍穹,2018,于荣光,张挺 / 天蚕土豆,吴磊 / 林允 / 李沁 / 陈楚河 / 辛芷蕾 / 刘美彤 / 肖战 / 伍嘉成 / 彭楚粤 / 谷嘉诚 / 苏青 / 于荣光 / 李若彤 / 李子峰 / 凌潇肃 / 曾江 / 邱心志 / 徐少强,奇幻 / 古装,中国大陆,45,45,4.8,35126
还珠格格第三部,2003,李平 / 丁仰国,琼瑶,黄奕 / 古巨基 / 周杰 / 马伊琍 / 王艳 / 黄晓明 / 刘涛 / 秦岚 / 狄龙,剧情 / 爱情,中国大陆 / 香港 / 台湾,40,45,4.8,24596
温暖的弦,2018,黄天仁 / 王子鸣,赵微娜 / 许璐艳 / 谢小蜜 / 安宁,张翰 / 张钧甯 / 张嘉倪 / 经超 / 周奇奇 / 梁大维 / 金泽灏 / 季肖冰 / 郭子千,剧情 / 爱情,中国大陆,48,45,4.8,12307
因为遇见你,2017,周晓鹏,许璐艳 / 储敏,孙怡 / 邓伦 / 吴优 / 代超 / 刘敏涛 / 潘仪君 / 吴竞 / 罗刚 / 李智楠 / 郭虹,剧情 / 爱情,中国大陆,56,45,4.8,9593
新亮剑,2011,杨阳,都梁,黄志忠 / 甘婷婷 / 果靖霖 / 任泉 / 林强 / 武强 / 郝好 / 吕一丁 / 金盛宇 / 甄妮 / 李淼 / 甄锡,历史 / 战争,中国大陆,40,40,4.8,1990
花非花雾非雾,2013,丁仰国 / 李平,琼瑶 / 黄素媛,李晟 / 张睿 / 朱镇模 / 林心如 / 刘德凯 / 万茜 / 姚元浩 / 杨紫 / 赵魏,剧情 / 爱情,中国大陆 / 台湾,50,45,4.8,4434
丑女无敌,2009,张峰,,李欣汝 / 刘晓虎 / 毛俊杰 / 张亚飞 / 李芯逸,,中国大陆,44,,4.8,894
深宅1927,2014,海顿,唐凤雄,海顿 / 刘雪华 / 李宗翰 / 颜丹晨 / 杜源 / 赵恒煊 / 赵慧仙,剧情,中国大陆,41,40,4.8,69
杨贵妃秘史,2009,尤小刚,张建伟,黄秋生 / 殷桃 / 叶璇 / 谢君豪 / 王洛勇 / 石筱群 / 武利平 / 何赛飞 / 徐锦江 / 李念 / 金巧巧 / 池华琼 / 柳岩,剧情 / 传记 / 历史,中国大陆,40,44,4.8,2228
合伙人,2018,林家川 / 马鸣,陆文杰 / 高正,朱亚文 / 郑元畅 / 李佳航 / 菅纫姿 / 韩雨芹 / 迟嘉 / 张哲玮 / 童苡萱 / 尹智玄 / 语桐 / 杨新鸣,剧情,中国大陆,38,45,4.8,3366
最好的遇见,2016,王小康,王静茹,明道 / 颖儿 / 马天宇 / 恬妞 / 张曦文 / 曾江 / 马歌 / 王宣予 / 梁丽 / 郝平 / 李菁 / 何云伟,剧情 / 爱情,中国大陆,40,45,4.8,615
那年青春我们正好,2016,张思麟,王嫦,刘诗诗 / 郑恺 / 种丹妮 / 刘洁 / 刘冬沁 / 王超 / 李浩轩 / 张凌烽 / 曹卫宇 / 刘钧 / 赵岩松 / 陆玲 / 贺镪 / 红木 / 陈平子 / 俞颖 / 张佳琳 / 王诗淇  / 刘一缇 / 刘佳 / 于京田 / 于春 / 王春妹 / 刘海涛 / 赵熙元 / 陈大成 / 红旗 / 王辽 / 于永霖 / 张艺大 / 陈新华 / 刘雪萍 / 雷诺儿 / 帅杰,剧情 / 爱情,中国大陆,39,45,4.8,10878
爱情是从告白开始的,2012,徐辅军,辛迪加编剧群 / 徐颖 / 侯娜 / 八月长安,卓文萱 / 孙艺洲 / 王传君 / 赵霁 / 林枫,喜剧 / 爱情,中国大陆,32,45,4.8,2635
十二生肖传奇,2011,程力栋,袁帅 / 张辉,郭品超 / 陈浩民 / 李曼 / 于娜 / 杨幂 / 刘德凯 / 郑伟 / 张山 / 王力可 / 于震 / 晋松 / 牟凤彬 / 赵毅 / 释小龙 / 陈司翰 / 陈德容 / 费振翔 / 谢宁 / 娄淇,剧情 / 奇幻 / 古装,中国大陆,34,45,4.8,869
深圳合租记,2014,林合隆,宋小君 / 戴日强 / 淡妆浓抹,罗志祥 / 毛俊杰 / 郑罗茜 / 吴映洁 / 敖犬,喜剧 / 爱情,中国大陆,30,,4.8,904
暖爱,2017,余丁,千米,翟天临 / 江铠同 / 白卉子 / 付嘉 / 王文绮,剧情 / 爱情,中国大陆,34,45,4.8,531
都市妖奇谈,2016,张力,鄢镇,王艺嘉 / 郑雅文 / 张彬彬 / 杨世瀚,,中国大陆,20,,4.7,707
深宅雪,2015,梁胜权,李志帅,刘雪华 / 李立群 / 习雪 / 姚奕辰 / 叶童 / 董立范 / 吴岱融 / 刘萌萌 / 陈美琪 / 郑晓东 / 陈龙 / 宗峰岩 / 徐麒雯 / 张明明,剧情 / 爱情,中国大陆,40,45,4.7,76
薛丁山,2012,黄祖权,,迟帅 / 吴樾 / 傅淼 / 段卿卿 / 何彦霓 / 汤镇业 / 李东翰 / 樊少皇,剧情 / 历史 / 战争 / 古装,中国大陆,42,,4.7,105
永不瞑目,2011,马功伟,海岩,郭家铭 / 赵子琪 / 张俪 / 隋俊波 / 陈昊 / 许亚军 / 王奎荣 / 姜鸿,剧情 / 爱情,中国大陆,36,,4.7,302
聪明小空空,2012,都晓,,李丹阳 / 宁泽添 / 郑特 / 鲍国安 / 潘长江 / 孙颖歆 / 计春华 / 雷恪生 / 吴京安 / 潘阳,儿童,中国大陆,49,,4.7,79
背着奶奶进城,2015,金镭,陈冰,谢孟伟 / 王新 / 张少华 / 张双利 / 任容萱 / 朱锐 / 陈迪,剧情 / 家庭,中国大陆,40,40,4.7,392
女人的颜色,2012,俞,刘海静 / 天子 / 童仝,凌潇肃 / 徐筠 / 芦芳生 / 王媛可 / 白凡 / 周晓鸥 / 张晗 / 张琪 / 王艳梅 / 王彩平 / 杨雯雯 / 康亢 / 秦旋 / 弥永恒 / 张婉 / 侯晓,剧情 / 爱情,中国大陆,70,40,4.7,897
一念向北,2016,麦贯之,徐闰 / 吉祥夜,刘恺威 / 张俪 / 吴建飞 / 梁又琳 / 张峻宁 / 张子萱 / 白凡 / 黄达亮,剧情 / 爱情,中国大陆,37,,4.7,438
老鼠爱大米,2006,庄训鑫,,陈怡蓉 / 许绍洋 / 王建隆,,中国大陆,30,,4.7,368
铁血武工队,2014,孙小光,辛志海,谷智鑫 / 童苡萱 / 孙鹏滨 / 刘鑫 / 鲍鲲 / 纪永清 / 权友 Quan You,剧情,中国大陆,33,,4.7,164
快嘴李翠莲2,2002,张多福,路远,胡可 / 黄格选 / 李玲玉 / 方青卓 / 徐扬 / 王全有 / 陈怡芳 / 杨旻娜,剧情 / 喜剧 / 古装,中国大陆,20,46,4.7,198
爱闪亮,2013,宋洋,张驰,江铠同 / 范逸臣 / 江若琳 / 徐正溪 / 李雅男 / 恬妞 / 骆达华 / 刘思巍 / 武家辉 / 肖涵 / 吴玉芳 / 曹毅 / 武泽锦熙 / 白凡 / 朱亚英 / 何曙霞 / 普超英 / 王伟波 / 刘春 / 曹艳艳 / 王芳政 / 朱玟晞,剧情 / 爱情,中国大陆,70,45,4.7,222
真爱惹麻烦,2013,沈怡,叶凤英 / 陈虹洁,袁弘 / 吕一 / 林佑威 / 孙骁骁 / 张杨果而,爱情,中国大陆,40,,4.7,165
完美新娘,2013,罗灿然,郭涛,郭珍霓 / 谢祖武 / 陈昭荣 / 赵圆圆 / 王宇婕 / 温海波 / 姚卓君,剧情 / 家庭,中国大陆,34,,4.7,75
左手劈刀,2015,连奕名,王学伟 Xuewei Wang,连奕名 / 黑子 / 徐梵溪 / 管乐 / 斯琴高娃,剧情,中国大陆,32,45,4.7,147
陶之恋,2014,李惠明 / 龚朝,,韩在石 / 戚薇 / 牛宝军 / 邬倩倩 / 刘梓妍 / 庹宗华 / 霍政谚,,中国大陆,36,,4.7,45
你好外星人,2014,张加贝,拉风创作小组 / 王鑫 / 张子明 / 宋玉媛 / 方美人 / 文澜,辉灿 / 卓煜茜 / 纪子墨 / 汤晶晶 / 罗云熙 / 蒋菲菲 / 贾本初 / 江祖平,科幻,中国大陆,20,,4.7,207
老妈的桃花运,2016,李彬,木子,李曼 / 何赛飞 / 翟小兴 / 秦焰 / 苑冉,剧情 / 家庭,中国大陆,40,45,4.7,102
海上嫁女记,2018,林黎胜,林黎胜 / 吴琼,王雷 / 蔡少芬 / 张檬 / 樊霖锋 / 李心艾 / 曹卫宇 / 莫小棋 / 翟子陌 / 陈奕静 / 陈震 / 孙傲 / 朱赞锦 / 李恩晟 / 吴谨西 / 张维,剧情 / 爱情,中国大陆,46,45,4.7,1092
陆小凤与花满楼,2015,潘文杰,江旋 / 邱琼 / 赵莉,林峯 / 张晓龙 / 张檬 / 斓曦 / 宗峰岩 / 陈雅婷 / 蔡俊涛 / 谭俊彦 / 毛林林 / 郑则仕 / 刘雪华 / 吴海棠,剧情 / 古装,中国大陆,48,40,4.7,2023
魔术奇缘,2004,李密,,安七炫 / 林心如 / 苏有朋,剧情 / 喜剧 / 奇幻,中国大陆,20,,4.7,911
命运交响曲,2011,柯翰辰 / 李旭敏,赵依芳 / 娅子,杨幂 / 冯绍峰 / 郭珍霓 / 迟帅 / 张伦硕 / 周晓涵 / 陶慧敏 / 左翎 / 王伯昭 / 陈为民,剧情 / 爱情,中国大陆,30,45,4.7,2369
丝丝心动,2010,丁仰国,琼瑶,张嘉倪 / 蓝正龙 / 张丹峰 / 颖儿 / 倪景阳 / 李东霖,剧情 / 爱情,中国大陆,20,,4.7,1602
冰与火的青春,2015,潘镜丞,梁振华,贾乃亮 / 颖儿 / 杜淳 / 熊乃瑾 / 刘烨 / 彭博 / 杜宁林 / 戴春荣 / 邬倩倩 / 岳跃利 / 岳红 / 许绍雄 / 苑琼丹,剧情 / 爱情,中国大陆,46,45,4.7,1376
玉海棠,2015,黄文利,习兮,傅程鹏 / 杨舒 / 张宛庭 / 周惠林 / 夏侯镔,剧情,中国大陆,40,45,4.7,134
春天里,2017,王飞,梁振华 / 刘汀 / 张辉任,谷智鑫 / 王力可 / 李雨轩 / 管轩 / 郝平 / 唐夏娃 / 王子子 / 马维福 / 董博睿 / 游涌 / 门东毅 / 翟艺舒 / 易勇 / 黄锶骐 / 郭凯敏 / 方青卓 / 高强 / 王辉 / 夏星 / 张浩庭 / 高圣函 / 贺镪 / 田淼 / 蒋君 / 谢诗煜 / 王文冲 / 王岗 / 张宝龙 / 冯硕 / 欧阳言璞,剧情,中国大陆,32,45,4.7,263
桃花依旧笑春风,2018,张汉杰,庞一川 / 庞继来,苗圃 / 陈龙 / 郑国霖 / 徐小飒 / 邵峰 / 韩童生 / 王丽云 / 杜源 / 白志迪 / 朱泳腾 / 刘亚津 / 钱波 / 刘冰玥,剧情,中国大陆,60,45,4.7,707
扶摇,2018,杨文军 / 谢泽 / 李才,解嬿嬿 / 卢菁,杨幂 / 阮经天 / 刘奕君 / 王劲松 / 高伟光 / 赖艺 / 张雅钦 / 胡可 / 高瀚宇 / 黄宥明 / 李依晓 / 梁译木 / 阿丽亚 / 蒋龙 / 赵楚纶 / 宋佳伦 / 刘璇 / 涓子 / 李洪涛,剧情 / 爱情 / 古装,中国大陆,66,45,4.7,66622
锦绣未央,2016,李慧珠,程婷钰,唐嫣 / 罗晋 / 吴建豪 / 毛晓彤 / 李心艾 / 徐薏雯 / 张天阳 / 陈钰琪 / 梁振伦 / 刘雪华 / 田丽 / 谭凯 / 金瀚,剧情 / 爱情 / 古装,中国大陆,54,45,4.7,33538
破阵,2015,邵芳,,陈昭荣 / 富大龙 / 王珂 / 陈欣予 / 杨玥 / 姚刚 / 李亚凝,战争,中国大陆,36,,4.7,73
十宗罪,2016,李东勋,杨哲 / 徐翔云 / 张吉 / 辛菲,曾志伟 / 张翰 / 于小彤 / 张雅玫,悬疑 / 犯罪,中国大陆,21,25,4.7,6301
旋风少女,2016,成志超,明晓溪 / 李雷,池昌旭 / 安悦溪 / 陈翔 / 吴磊 / 谭松韵 / 郭俊辰 / 雨婷儿,剧情,中国大陆,36,45,4.7,4438
苍狼,2013,徐善杰,,潘泰名 / 毛俊杰 / 章雯淇 / 黑子 / 吴承轩 / 吴婷,剧情,中国大陆,46,,4.7,200
屏里狐,2016,周海军,曹笑天,罗云熙 / 刘馨棋 / 郝泽嘉,奇幻 / 古装,中国大陆,22,45,4.7,728
神犬小七,2016,袁晓满,吴玉江 / 石明华 / 石明辉 / 苏鹏 / 武瑶,张云龙 / 王洋 / 王煜 / 杜俊泽 / 吕卓燃 / 伊莉莎 / 刘潺 / 王文绮 / 苗驰 / 江明洋,喜剧 / 爱情,中国大陆,42,45,4.7,1349
继承人,2017,阎建钢,段祺华,刘恺威 / 蒋欣 / 刘松仁 / 吴冕 / 赵峥 / 张译文 / 徐好 / 李颖 / 张芝华 / 王茜 / 朱亚英 / 洛葳,剧情 / 爱情,中国大陆,45,45,4.7,3471
国士无双黄飞鸿,2017,蒋家骏 / 綦小卉 / 蓝志伟,张炭,郑恺 / 郭碧婷 / 钟楚曦 / 吕良伟 / 海陆 / 经超 / 谈莉娜 / 甘露 / 邬立朋 / 张殿伦 / 李浩轩 / 胡森 / 张植绿 / 张天阳 / 金梦杨 / 马莉 / 张大宝,剧情 / 古装,中国大陆,40,45,4.7,456
娘亲舅大,2017,习辛,,黄曼 / 张铎 / 刘冰玥 / 唐曾 / 王丽云,爱情 / 家庭,中国大陆,57,45,4.7,1111
守护丽人,2017,袁英明,邹越,李小璐 / 张译 / 李智楠 / 江雪 / 吴谨言 / 陈昌旷 / 李颖 / 姜震昊 / 叶思淼 / 彭玉 / 孙桂田 / 吴岱融 / 章申 / 傅艺伟,剧情 / 爱情,中国大陆,47,45,4.7,5617
新编辑部故事,2013,郑晓龙 / 王建军,巩向东,吕丽萍 / 黄海波 / 井柏然 / 陈好 / 王千源 / 焦俊艳,喜剧,中国大陆,36,45,4.7,2534
爱情自有天意,2013,陈慧翎,辛迪加编剧群,戚薇 / 谢佳见 / 娄艺潇 / 陈赫 / 张丹峰 / 热依扎,剧情 / 爱情,中国大陆,84,43,4.7,1755
冬日惊雷,2013,李舒,王洪业 / 王洪光,侯勇 / 王雅捷 / 田小洁 / 贺丹丹 / 三浦研一 / 王洪光 / 铃木美妃 / 公磊 / 程实 / 李佳洺 / 王佳 / 刘文静 / 王棋 / 吴欣妍 / 左腾云 / 张溦伦 / 李传栋,剧情 / 动作 / 战争,中国大陆,30,,4.6,51
糖小姐探案集,2016,王鹏,朴未央 / 吴土土 / 程挚,陈晓苹 / 陈欣 / 苏拉文雅 / 何李宁 / 刘晋钊 / 贾君刚 / 彭梓洋,悬疑,中国大陆,10,21,4.6,56
裸婚,2010,王小康,王静茹,王斑 / 马雅舒 / 迟蓬 / 高宝宝 / 沙景昌 / 张竞达 / 程琤 / 冯鹏 / 李颖 / 武文佳 / 宋珂欣 / 洪剑涛 / 刘亚津 / 丁嘉丽,爱情 / 家庭,中国大陆,30,,4.6,117
夺爱,2011,冯兴华,华英,张晞临 / 王琳 / 刘涛 / 丁春诚,剧情,中国大陆,32,45,4.6,38
